time	V(vout)
6.675815437124073e-002	-2.682148e-001
6.676002634164287e-002	-2.682246e-001
6.676377028244714e-002	-2.682442e-001
6.677125816405566e-002	-2.682833e-001
6.678352220725212e-002	-2.683474e-001
6.679628298524512e-002	-2.684141e-001
6.682180454123113e-002	-2.685473e-001
6.686070500024392e-002	-2.687505e-001
6.690697250246362e-002	-2.689975e-001
6.696155638945246e-002	-2.693172e-001
6.703170082968275e-002	-2.698157e-001
6.713519705181549e-002	-2.707284e-001
6.724093784480140e-002	-2.718217e-001
6.735536301477052e-002	-2.731016e-001
6.737166068766318e-002	-2.732872e-001
6.740425603344849e-002	-2.736580e-001
6.741240486989482e-002	-2.737499e-001
6.742870254278748e-002	-2.739312e-001
6.746129788857279e-002	-2.742842e-001
6.749927556950996e-002	-2.746756e-001
6.754380862862118e-002	-2.751040e-001
6.758688283059998e-002	-2.754819e-001
6.767303123455756e-002	-2.761622e-001
6.775713932127994e-002	-2.767614e-001
6.783526909496267e-002	-2.772664e-001
6.792114988557138e-002	-2.777841e-001
6.800551386633449e-002	-2.782713e-001
6.810407196048647e-002	-2.788280e-001
6.820945302987361e-002	-2.794185e-001
6.834204368627769e-002	-2.801583e-001
6.849924267560871e-002	-2.810315e-001
6.871340933521020e-002	-2.822152e-001
6.889147803941512e-002	-2.831942e-001
6.904745112270792e-002	-2.840471e-001
6.920721174970686e-002	-2.849163e-001
6.937629358491401e-002	-2.858318e-001
6.953497969554111e-002	-2.866867e-001
6.969519071339603e-002	-2.875454e-001
6.984983650014613e-002	-2.883702e-001
7.000799037113083e-002	-2.892096e-001
7.016371388674328e-002	-2.900319e-001
7.032306176079152e-002	-2.908691e-001
7.048240397445639e-002	-2.917019e-001
7.064752672323299e-002	-2.925604e-001
7.081757211047975e-002	-2.934395e-001
7.099982514707695e-002	-2.943762e-001
7.119750771088199e-002	-2.953855e-001
7.142277424126736e-002	-2.965272e-001
7.169210758359304e-002	-2.978800e-001
7.203835861478126e-002	-2.995992e-001
7.251994313139364e-002	-3.019565e-001
7.301841968127081e-002	-3.043577e-001
7.344469466944838e-002	-3.063782e-001
7.376440332418119e-002	-3.078725e-001
7.398328245698657e-002	-3.088856e-001
7.401585108397331e-002	-3.090354e-001
7.408098833794678e-002	-3.093337e-001
7.421126284589373e-002	-3.099279e-001
7.436720737141522e-002	-3.106366e-001
7.438545718828275e-002	-3.107193e-001
7.442195682201783e-002	-3.108841e-001
7.447203452465868e-002	-3.111100e-001
7.448056731531456e-002	-3.111485e-001
7.449763289662632e-002	-3.112254e-001
7.450189929195426e-002	-3.112445e-001
7.451043208261014e-002	-3.112829e-001
7.452175521583337e-002	-3.113339e-001
7.452458599913918e-002	-3.113466e-001
7.452529369496563e-002	-3.113498e-001
7.452670908661854e-002	-3.113562e-001
7.452953986992435e-002	-3.113689e-001
7.453520143653597e-002	-3.113943e-001
7.454376909439289e-002	-3.114328e-001
7.455939746509328e-002	-3.115030e-001
7.458436526326789e-002	-3.116150e-001
7.462260197757678e-002	-3.117870e-001
7.466786769291758e-002	-3.119988e-001
7.472183955951536e-002	-3.122917e-001
7.478950639737822e-002	-3.127789e-001
7.488931323363597e-002	-3.137384e-001
7.499161829794722e-002	-3.149422e-001
7.510727766043195e-002	-3.164415e-001
7.512013073857581e-002	-3.166119e-001
7.514583689486354e-002	-3.169526e-001
7.515226343393547e-002	-3.170373e-001
7.516511651207933e-002	-3.172049e-001
7.519082266836706e-002	-3.175322e-001
7.524223498094253e-002	-3.181569e-001
7.528584631193250e-002	-3.186470e-001
7.533114743349409e-002	-3.191058e-001
7.538025936238581e-002	-3.195449e-001
7.546767107878467e-002	-3.202240e-001
7.556088617559512e-002	-3.208535e-001
7.564663664194024e-002	-3.213630e-001
7.572841524989150e-002	-3.218068e-001
7.581719656793753e-002	-3.222644e-001
7.591828605124575e-002	-3.227737e-001
7.603459648722810e-002	-3.233551e-001
7.617659161368730e-002	-3.240617e-001
7.635656474504834e-002	-3.249530e-001
7.648346687127257e-002	-3.255792e-001
7.650292256606923e-002	-3.256749e-001
7.654183395566257e-002	-3.258659e-001
7.661965673484923e-002	-3.262473e-001
7.664773228632082e-002	-3.263848e-001
7.665475117418873e-002	-3.264191e-001
7.666878894992453e-002	-3.264877e-001
7.669376546553176e-002	-3.266097e-001
7.669749651176772e-002	-3.266279e-001
7.670495860423961e-002	-3.266644e-001
7.671988278918340e-002	-3.267372e-001
7.673686104269117e-002	-3.268200e-001
7.675586349575200e-002	-3.269126e-001
7.679386840187365e-002	-3.270977e-001
7.683699672518338e-002	-3.273107e-001
7.689168534655066e-002	-3.276019e-001
7.695572876460990e-002	-3.280139e-001
7.705342887698156e-002	-3.288082e-001
7.715323817949578e-002	-3.297895e-001
7.727047590273461e-002	-3.310683e-001
7.728524782796292e-002	-3.312351e-001
7.731479167841954e-002	-3.315717e-001
7.732217764103369e-002	-3.316555e-001
7.733694956626200e-002	-3.318219e-001
7.736649341671861e-002	-3.321480e-001
7.742558111763184e-002	-3.327722e-001
7.747495475248001e-002	-3.332568e-001
7.752203483766257e-002	-3.336761e-001
7.757335348993485e-002	-3.340857e-001
7.765747354322486e-002	-3.346829e-001
7.775131294459073e-002	-3.352784e-001
7.783616353316199e-002	-3.357673e-001
7.791898770475891e-002	-3.362150e-001
7.800892787614322e-002	-3.366862e-001
7.811266416932636e-002	-3.372232e-001
7.823179656845314e-002	-3.378371e-001
7.837885606529844e-002	-3.385919e-001
7.856488990897474e-002	-3.395423e-001
7.873881484639141e-002	-3.404265e-001
7.891193600133740e-002	-3.413020e-001
7.907414722371592e-002	-3.421182e-001
7.924784419896339e-002	-3.429878e-001
7.940528670376135e-002	-3.437721e-001
7.956751028627415e-002	-3.445762e-001
7.972122691734847e-002	-3.453345e-001
7.988059356212443e-002	-3.461168e-001
8.003519464552641e-002	-3.468720e-001
8.019465739899324e-002	-3.476472e-001
8.035209071677400e-002	-3.484086e-001
8.051557500728770e-002	-3.491952e-001
8.068147544020918e-002	-3.499892e-001
8.085824718743381e-002	-3.508305e-001
8.104623336752137e-002	-3.517197e-001
8.125744027168964e-002	-3.527122e-001
8.149899108385700e-002	-3.538382e-001
8.180436521214649e-002	-3.552480e-001
8.220258512824116e-002	-3.570620e-001
8.281412285903321e-002	-3.597997e-001
8.347807086150468e-002	-3.627121e-001
8.406377072226108e-002	-3.652266e-001
8.451799831660958e-002	-3.671390e-001
8.484622126504801e-002	-3.684995e-001
8.507312067533701e-002	-3.694301e-001
8.510724381611938e-002	-3.695692e-001
8.517549009768412e-002	-3.698459e-001
8.531198266081359e-002	-3.703971e-001
8.547748905056297e-002	-3.710627e-001
8.549711300976405e-002	-3.711413e-001
8.553636092816620e-002	-3.712981e-001
8.559464043519321e-002	-3.715307e-001
8.560376103765528e-002	-3.715670e-001
8.562200224257943e-002	-3.716396e-001
8.563632947525228e-002	-3.716966e-001
8.565090046655043e-002	-3.717545e-001
8.565454321437496e-002	-3.717690e-001
8.565545390133110e-002	-3.717726e-001
8.565727527524338e-002	-3.717799e-001
8.565773061872144e-002	-3.717817e-001
8.565864130567757e-002	-3.717853e-001
8.566046267958985e-002	-3.717925e-001
8.566410542741439e-002	-3.718070e-001
8.567139092306346e-002	-3.718359e-001
8.568306837022535e-002	-3.718823e-001
8.569612631598719e-002	-3.719341e-001
8.572224220751087e-002	-3.720376e-001
8.576100550039707e-002	-3.721918e-001
8.580759692550603e-002	-3.723860e-001
8.586203812094938e-002	-3.726572e-001
8.593265787662234e-002	-3.731434e-001
8.603614454286508e-002	-3.741193e-001
8.614190950442188e-002	-3.753493e-001
8.625634410804010e-002	-3.768141e-001
8.627275681654736e-002	-3.770278e-001
8.630558223356188e-002	-3.774528e-001
8.631378858781551e-002	-3.775580e-001
8.631584017637892e-002	-3.775841e-001
8.631994335350574e-002	-3.776361e-001
8.632814970775936e-002	-3.777393e-001
8.634456241626662e-002	-3.779408e-001
8.637324158969859e-002	-3.782783e-001
8.640362952486769e-002	-3.786122e-001
8.644511294657320e-002	-3.790193e-001
8.652807978998421e-002	-3.797517e-001
8.653607002807602e-002	-3.798157e-001
8.655205050425963e-002	-3.799329e-001
8.658401145662685e-002	-3.801528e-001
8.664793336136129e-002	-3.805647e-001
8.665644767284990e-002	-3.806162e-001
8.667347629582714e-002	-3.807139e-001
8.668720197832437e-002	-3.807914e-001
8.668900255139242e-002	-3.808013e-001
8.669260369752853e-002	-3.808211e-001
8.669980598980075e-002	-3.808603e-001
8.670848016727123e-002	-3.809069e-001
8.672313279342082e-002	-3.809842e-001
8.673841181402417e-002	-3.810629e-001
8.676896985523085e-002	-3.812152e-001
8.680923750626017e-002	-3.814093e-001
8.685809137970368e-002	-3.816441e-001
8.691503347172555e-002	-3.819489e-001
8.699354729301588e-002	-3.824844e-001
8.711106454724299e-002	-3.835095e-001
8.722032459507076e-002	-3.846285e-001
8.733820992136246e-002	-3.859205e-001
8.734092841636071e-002	-3.859505e-001
8.734636540635721e-002	-3.860103e-001
8.735723938635019e-002	-3.861293e-001
8.735995788134844e-002	-3.861589e-001
8.736539487134494e-002	-3.862178e-001
8.737626885133792e-002	-3.863339e-001
8.739801681132389e-002	-3.865598e-001
8.742143654761631e-002	-3.867908e-001
8.746827602020113e-002	-3.872142e-001
8.754011513486226e-002	-3.877917e-001
8.761954228812971e-002	-3.883478e-001
8.769400218925867e-002	-3.888019e-001
8.777344165897243e-002	-3.892334e-001
8.785969982141158e-002	-3.896648e-001
8.794763630380241e-002	-3.900833e-001
8.804411254060858e-002	-3.905326e-001
8.815450791918227e-002	-3.910435e-001
8.828735432799525e-002	-3.916559e-001
8.845314565559015e-002	-3.924168e-001
8.861699793728096e-002	-3.931654e-001
8.877738060662574e-002	-3.938945e-001
8.893154695619304e-002	-3.945920e-001
8.908875798900286e-002	-3.952998e-001
8.924582492405307e-002	-3.960036e-001
8.940701435193811e-002	-3.967222e-001
8.956711608921601e-002	-3.974324e-001
8.972495635483199e-002	-3.981292e-001
8.988138807009502e-002	-3.988162e-001
9.003807011224249e-002	-3.995009e-001
9.019561274921360e-002	-4.001859e-001
9.035504860624491e-002	-4.008755e-001
9.051756744605555e-002	-4.015748e-001
9.068557657363430e-002	-4.022938e-001
9.086243824348483e-002	-4.030463e-001
9.105356146867566e-002	-4.038543e-001
9.126673756156174e-002	-4.047494e-001
9.151512597161110e-002	-4.057837e-001
9.182740401835614e-002	-4.070709e-001
9.224207031907634e-002	-4.087560e-001
9.288772746102775e-002	-4.113292e-001
9.368324676105144e-002	-4.144250e-001
9.440093621023749e-002	-4.171452e-001
9.500139938690186e-002	-4.193635e-001
9.547231763127223e-002	-4.210654e-001
9.582491242304796e-002	-4.223174e-001
9.607861872319770e-002	-4.232062e-001
9.625183926565156e-002	-4.238077e-001
9.627872534256071e-002	-4.239005e-001
9.633249749637901e-002	-4.240854e-001
9.644004180401561e-002	-4.244539e-001
9.657927551200764e-002	-4.249293e-001
9.659501044185985e-002	-4.249828e-001
9.662648030156427e-002	-4.250896e-001
9.666748463263541e-002	-4.252286e-001
9.668859140281857e-002	-4.253001e-001
9.669386809536437e-002	-4.253179e-001
9.670442148045595e-002	-4.253536e-001
9.670705982672885e-002	-4.253625e-001
9.670771941329708e-002	-4.253647e-001
9.670903858643352e-002	-4.253692e-001
9.671167693270642e-002	-4.253781e-001
9.671695362525222e-002	-4.253959e-001
9.672736808412717e-002	-4.254311e-001
9.673809648470427e-002	-4.254673e-001
9.675955328585849e-002	-4.255397e-001
9.679355933309358e-002	-4.256542e-001
9.683946744894308e-002	-4.258088e-001
9.686197754899614e-002	-4.258848e-001
9.686449576364639e-002	-4.258934e-001
9.686512531730895e-002	-4.258956e-001
9.686638442463408e-002	-4.258999e-001
9.686890263928433e-002	-4.259086e-001
9.687393906858481e-002	-4.259261e-001
9.688378060559642e-002	-4.259612e-001
9.689475123345151e-002	-4.260021e-001
9.691669248916168e-002	-4.260916e-001
9.695034338012791e-002	-4.262507e-001
9.699656192824950e-002	-4.265182e-001
9.704589647724277e-002	-4.268933e-001
9.711075612173145e-002	-4.275754e-001
9.719752906441929e-002	-4.288030e-001
9.729960011093523e-002	-4.305381e-001
9.731081768446737e-002	-4.307485e-001
9.733325283153164e-002	-4.311888e-001
9.737328992268275e-002	-4.319732e-001
9.743561660067110e-002	-4.331804e-001
9.744869774601458e-002	-4.334264e-001
9.747486003670156e-002	-4.338960e-001
9.752718461807548e-002	-4.347676e-001
9.760458343722851e-002	-4.359128e-001
9.766129728810361e-002	-4.366250e-001
9.771138393978085e-002	-4.371430e-001
9.776820851247092e-002	-4.376254e-001
9.784881067562287e-002	-4.381825e-001
9.793932866385043e-002	-4.386953e-001
9.802449491039429e-002	-4.391047e-001
9.810861622081325e-002	-4.394696e-001
9.819984809406313e-002	-4.398474e-001
9.830791603999745e-002	-4.402881e-001
9.843225335171549e-002	-4.407925e-001
9.858898524727147e-002	-4.414254e-001
9.878797462670685e-002	-4.422248e-001
9.895997836674517e-002	-4.429120e-001
9.911529927506470e-002	-4.435292e-001
9.928564224965991e-002	-4.442024e-001
9.944436768811743e-002	-4.448265e-001
9.960590826843147e-002	-4.454583e-001
9.976017249527203e-002	-4.460585e-001
9.991876720784448e-002	-4.466724e-001
1.000738752058800e-001	-4.472696e-001
1.002322402300207e-001	-4.478762e-001
1.003884759644463e-001	-4.484715e-001
1.005485196400621e-001	-4.490779e-001
1.007095417490570e-001	-4.496848e-001
1.008772800202220e-001	-4.503133e-001
1.010515770431579e-001	-4.509626e-001
1.012401029309409e-001	-4.516603e-001
1.014470208015302e-001	-4.524207e-001
1.016853570432501e-001	-4.532893e-001
1.019747259226754e-001	-4.543335e-001
1.023463975460954e-001	-4.556575e-001
1.028594017792995e-001	-4.574508e-001
1.037075070159505e-001	-4.603435e-001
1.045329969423993e-001	-4.630812e-001
1.051673079926682e-001	-4.651257e-001
1.056295757983494e-001	-4.665802e-001
1.059598861038696e-001	-4.676007e-001
1.061920752485324e-001	-4.683086e-001
1.063474065861060e-001	-4.687777e-001
1.064617539056368e-001	-4.691207e-001
1.065611017586216e-001	-4.694172e-001
1.066165607561995e-001	-4.695820e-001
1.066983390732268e-001	-4.698243e-001
1.067333985276321e-001	-4.699279e-001
1.067421633912335e-001	-4.699538e-001
1.067596931184362e-001	-4.700055e-001
1.067735924081814e-001	-4.700464e-001
1.067878584865017e-001	-4.700885e-001
1.067898035082293e-001	-4.700942e-001
1.067936935516847e-001	-4.701056e-001
1.068014736385954e-001	-4.701285e-001
1.068141262829507e-001	-4.701657e-001
1.068273423047456e-001	-4.702046e-001
1.068537743483354e-001	-4.702821e-001
1.068935973807576e-001	-4.703990e-001
1.069400059650651e-001	-4.705399e-001
1.069956310540789e-001	-4.707390e-001
1.070672518803479e-001	-4.710999e-001
1.071746093156484e-001	-4.718677e-001
1.072935255022596e-001	-4.729424e-001
1.074025213694385e-001	-4.740400e-001
1.074206949055998e-001	-4.742266e-001
1.074570419779223e-001	-4.745881e-001
1.075110024763813e-001	-4.750895e-001
1.075530351552130e-001	-4.754399e-001
1.076010466303247e-001	-4.757831e-001
1.076829797721109e-001	-4.762752e-001
1.077612439549319e-001	-4.766651e-001
1.078385884589048e-001	-4.769841e-001
1.079262053043378e-001	-4.772968e-001
1.080104196217221e-001	-4.775710e-001
1.081076358060604e-001	-4.778746e-001
1.081204798746488e-001	-4.779143e-001
1.081461680118257e-001	-4.779935e-001
1.081626167835863e-001	-4.780442e-001
1.081783799000829e-001	-4.780928e-001
1.081786380101158e-001	-4.780936e-001
1.081791542301817e-001	-4.780952e-001
1.081801866703134e-001	-4.780983e-001
1.081822515505769e-001	-4.781047e-001
1.081863813111039e-001	-4.781174e-001
1.081946408321580e-001	-4.781428e-001
1.082042612582888e-001	-4.781724e-001
1.082235021105504e-001	-4.782315e-001
1.082538093521072e-001	-4.783246e-001
1.082983151971730e-001	-4.784628e-001
1.083450746819809e-001	-4.786246e-001
1.084061345391758e-001	-4.789088e-001
1.084839665669193e-001	-4.794525e-001
1.085861060344200e-001	-4.804549e-001
1.087031655548911e-001	-4.818528e-001
1.088140688324117e-001	-4.832762e-001
1.088367380279106e-001	-4.835630e-001
1.088820764189084e-001	-4.841040e-001
1.089276503332881e-001	-4.846019e-001
1.089689833906811e-001	-4.850001e-001
1.090173821369714e-001	-4.853936e-001
1.091141796295519e-001	-4.860387e-001
1.092052655250918e-001	-4.865305e-001
1.092845848934263e-001	-4.868790e-001
1.093685648655535e-001	-4.871984e-001
1.094556652939054e-001	-4.875042e-001
1.095583290536985e-001	-4.878533e-001
1.096713838972983e-001	-4.882343e-001
1.098132586614401e-001	-4.887101e-001
1.099871881103191e-001	-4.892905e-001
1.101439666795401e-001	-4.898107e-001
1.103058419257113e-001	-4.903447e-001
1.104598635066493e-001	-4.908498e-001
1.106257294997792e-001	-4.913906e-001
1.107910459297434e-001	-4.919264e-001
1.109531768635156e-001	-4.924488e-001
1.111103324026729e-001	-4.929521e-001
1.112671906716417e-001	-4.934514e-001
1.114232409446527e-001	-4.939453e-001
1.115804743172081e-001	-4.944400e-001
1.117380487957189e-001	-4.949327e-001
1.118980163732734e-001	-4.954299e-001
1.120609573795371e-001	-4.959331e-001
1.122300480710320e-001	-4.964519e-001
1.124080640627675e-001	-4.969943e-001
1.126009500510274e-001	-4.975775e-001
1.128158107383163e-001	-4.982218e-001
1.130648143398571e-001	-4.989612e-001
1.133748278666115e-001	-4.998706e-001
1.137763879151199e-001	-5.010297e-001
1.143508916825527e-001	-5.026545e-001
1.149563095082397e-001	-5.043272e-001
1.154875097614816e-001	-5.057596e-001
1.159003454429987e-001	-5.068489e-001
1.161988728885255e-001	-5.076230e-001
1.164037865916288e-001	-5.081481e-001
1.164344536563772e-001	-5.082262e-001
1.164957877858742e-001	-5.083814e-001
1.166184560448681e-001	-5.086904e-001
1.167678366639623e-001	-5.090650e-001
1.167853272326176e-001	-5.091087e-001
1.168203083699282e-001	-5.091957e-001
1.168686867620324e-001	-5.093160e-001
1.168768862621372e-001	-5.093364e-001
1.168932852623468e-001	-5.093770e-001
