time	V(vin)	V(vout)
4.768939175759759e-001	-3.113633e-001	-3.846607e-001
4.768986446258343e-001	-3.113545e-001	-3.847136e-001
4.769080987255512e-001	-3.113370e-001	-3.848182e-001
4.769104622504804e-001	-3.113326e-001	-3.848441e-001
4.769110531317127e-001	-3.113315e-001	-3.848505e-001
4.769122348941773e-001	-3.113293e-001	-3.848633e-001
4.769145984191066e-001	-3.113249e-001	-3.848886e-001
4.769193254689650e-001	-3.113162e-001	-3.849384e-001
4.769287795686819e-001	-3.112986e-001	-3.850341e-001
4.769476877681156e-001	-3.112635e-001	-3.852093e-001
4.769855041669832e-001	-3.111934e-001	-3.855066e-001
4.770386216682681e-001	-3.110948e-001	-3.858149e-001
4.771293224310916e-001	-3.109265e-001	-3.861426e-001
4.772021517652834e-001	-3.107914e-001	-3.862672e-001
4.772735898571304e-001	-3.106588e-001	-3.862776e-001
4.773617170193586e-001	-3.104952e-001	-3.861986e-001
4.774425359448185e-001	-3.103452e-001	-3.860665e-001
4.775366835236519e-001	-3.101704e-001	-3.858663e-001
4.776318544141605e-001	-3.099937e-001	-3.856392e-001
4.777519536276388e-001	-3.097708e-001	-3.853395e-001
4.778866802202271e-001	-3.095205e-001	-3.850001e-001
4.780685646456711e-001	-3.091827e-001	-3.845409e-001
4.782677677219381e-001	-3.088126e-001	-3.840371e-001
4.784354882146327e-001	-3.085010e-001	-3.836120e-001
4.785911253638430e-001	-3.082117e-001	-3.832168e-001
4.787636141499959e-001	-3.078911e-001	-3.827780e-001
4.789239296461200e-001	-3.075931e-001	-3.823695e-001
4.790857457019125e-001	-3.072922e-001	-3.819563e-001
4.792399812947845e-001	-3.070054e-001	-3.815620e-001
4.793009044798645e-001	-3.068920e-001	-3.814060e-001
4.793113507300623e-001	-3.068726e-001	-3.813793e-001
4.793322432304578e-001	-3.068337e-001	-3.813258e-001
4.793473534071163e-001	-3.068056e-001	-3.812870e-001
4.793625134681753e-001	-3.067774e-001	-3.812482e-001
4.793663034834401e-001	-3.067704e-001	-3.812385e-001
4.793738835139696e-001	-3.067563e-001	-3.812190e-001
4.793864978837744e-001	-3.067328e-001	-3.811867e-001
4.793989169779266e-001	-3.067097e-001	-3.811548e-001
4.794186417784307e-001	-3.066730e-001	-3.811043e-001
4.794393050946126e-001	-3.066346e-001	-3.810512e-001
4.794806317269764e-001	-3.065577e-001	-3.809455e-001
4.795243669822294e-001	-3.064764e-001	-3.808383e-001
4.795834315229243e-001	-3.063664e-001	-3.807166e-001
4.796528175749667e-001	-3.062373e-001	-3.806382e-001
4.797652153593315e-001	-3.060282e-001	-3.806481e-001
4.798802554410237e-001	-3.058141e-001	-3.807700e-001
4.799927932902012e-001	-3.056046e-001	-3.809422e-001
4.800110587000133e-001	-3.055706e-001	-3.809710e-001
4.800156250524663e-001	-3.055621e-001	-3.809779e-001
4.800247577573723e-001	-3.055451e-001	-3.809915e-001
4.800270409335988e-001	-3.055409e-001	-3.809949e-001
4.800316072860518e-001	-3.055323e-001	-3.810014e-001
4.800407399909579e-001	-3.055153e-001	-3.810138e-001
4.800590054007699e-001	-3.054813e-001	-3.810359e-001
4.800858378393496e-001	-3.054314e-001	-3.810616e-001
4.801148593634045e-001	-3.053774e-001	-3.810771e-001
4.801710056483950e-001	-3.052728e-001	-3.810721e-001
4.802663507923430e-001	-3.050953e-001	-3.810000e-001
4.803419606362276e-001	-3.049545e-001	-3.808956e-001
4.804146534949338e-001	-3.048191e-001	-3.807582e-001
4.805013726922314e-001	-3.046576e-001	-3.805663e-001
4.805839478426763e-001	-3.045038e-001	-3.803669e-001
4.806794222583927e-001	-3.043260e-001	-3.801262e-001
4.807782004978558e-001	-3.041419e-001	-3.798740e-001
4.807932875807340e-001	-3.041138e-001	-3.798353e-001
4.808234617464905e-001	-3.040576e-001	-3.797580e-001
4.808310052879296e-001	-3.040436e-001	-3.797387e-001
4.808460923708078e-001	-3.040155e-001	-3.797000e-001
4.808498641415274e-001	-3.040084e-001	-3.796903e-001
4.808574076829665e-001	-3.039944e-001	-3.796710e-001
4.808592935683262e-001	-3.039908e-001	-3.796661e-001
4.808630653390458e-001	-3.039838e-001	-3.796565e-001
4.808640082817257e-001	-3.039821e-001	-3.796540e-001
4.808658941670854e-001	-3.039786e-001	-3.796492e-001
4.808696659378050e-001	-3.039715e-001	-3.796396e-001
4.808772094792441e-001	-3.039575e-001	-3.796202e-001
4.808880333687508e-001	-3.039373e-001	-3.795924e-001
4.809044099941828e-001	-3.039068e-001	-3.795505e-001
4.809215187721853e-001	-3.038749e-001	-3.795066e-001
4.809557363281903e-001	-3.038112e-001	-3.794193e-001
4.809997368085979e-001	-3.037291e-001	-3.793139e-001
4.810511623086343e-001	-3.036333e-001	-3.792217e-001
4.811142464488773e-001	-3.035157e-001	-3.791987e-001
4.812034554192632e-001	-3.033495e-001	-3.793437e-001
4.812970898199893e-001	-3.031749e-001	-3.796708e-001
4.814182707632518e-001	-3.029490e-001	-3.802234e-001
4.814321195269626e-001	-3.029232e-001	-3.802902e-001
4.814598170543840e-001	-3.028716e-001	-3.804212e-001
4.815152121092269e-001	-3.027683e-001	-3.806711e-001
4.815290608729377e-001	-3.027425e-001	-3.807292e-001
4.815567584003591e-001	-3.026908e-001	-3.808321e-001
4.815975347191138e-001	-3.026148e-001	-3.809583e-001
4.816382843894328e-001	-3.025388e-001	-3.810514e-001
4.816816603807890e-001	-3.024579e-001	-3.811066e-001
4.817684123635015e-001	-3.022961e-001	-3.811292e-001
4.818507113883194e-001	-3.021426e-001	-3.810773e-001
4.819272612235941e-001	-3.019998e-001	-3.809706e-001
4.820129801585515e-001	-3.018399e-001	-3.808074e-001
4.820956387213159e-001	-3.016857e-001	-3.806234e-001
4.821919200720167e-001	-3.015060e-001	-3.803916e-001
4.822931598342329e-001	-3.013171e-001	-3.801408e-001
4.824199907316643e-001	-3.010804e-001	-3.798242e-001
4.825665451406927e-001	-3.008068e-001	-3.794578e-001
4.827383649702574e-001	-3.004860e-001	-3.790276e-001
4.828930662724838e-001	-3.001972e-001	-3.786395e-001
4.830547353199496e-001	-2.998953e-001	-3.782333e-001
4.832094013608937e-001	-2.996063e-001	-3.778441e-001
4.833760755999780e-001	-2.992949e-001	-3.774239e-001
4.835392920121115e-001	-2.989900e-001	-3.770117e-001
4.837003010569715e-001	-2.986890e-001	-3.766044e-001
4.838563333437169e-001	-2.983974e-001	-3.762091e-001
4.840130994109022e-001	-2.981043e-001	-3.758112e-001
4.841685666315910e-001	-2.978136e-001	-3.754160e-001
4.843255009709935e-001	-2.975201e-001	-3.750165e-001
4.844821593173433e-001	-2.972271e-001	-3.746171e-001
4.845020255024468e-001	-2.971899e-001	-3.745664e-001
4.845417578726538e-001	-2.971156e-001	-3.744650e-001
4.846078097077244e-001	-2.969920e-001	-3.742962e-001
4.846342614432185e-001	-2.969425e-001	-3.742286e-001
4.846408743770921e-001	-2.969301e-001	-3.742117e-001
4.846541002448391e-001	-2.969054e-001	-3.741779e-001
4.846574067117759e-001	-2.968992e-001	-3.741695e-001
4.846640196456494e-001	-2.968868e-001	-3.741526e-001
4.846772455133965e-001	-2.968621e-001	-3.741187e-001
4.846803127697628e-001	-2.968563e-001	-3.741109e-001
4.846864472824955e-001	-2.968449e-001	-3.740952e-001
4.846987163079608e-001	-2.968219e-001	-3.740638e-001
4.847140488938678e-001	-2.967932e-001	-3.740246e-001
4.847309218654570e-001	-2.967617e-001	-3.739814e-001
4.847646678086355e-001	-2.966985e-001	-3.738951e-001
4.848078321284245e-001	-2.966177e-001	-3.737852e-001
4.848586210939037e-001	-2.965227e-001	-3.736615e-001
4.849200502575900e-001	-2.964077e-001	-3.735359e-001
4.850066767767020e-001	-2.962456e-001	-3.734198e-001
4.851034989850130e-001	-2.960643e-001	-3.733702e-001
4.852230080121062e-001	-2.958406e-001	-3.733783e-001
4.852368491093121e-001	-2.958147e-001	-3.733830e-001
4.852645313037238e-001	-2.957629e-001	-3.733948e-001
4.853198956925473e-001	-2.956592e-001	-3.734170e-001
4.853337367897532e-001	-2.956333e-001	-3.734217e-001
4.853614189841649e-001	-2.955815e-001	-3.734269e-001
4.854040042139425e-001	-2.955017e-001	-3.734249e-001
4.854425756899249e-001	-2.954295e-001	-3.734101e-001
4.854841134478819e-001	-2.953517e-001	-3.733753e-001
4.855671889637958e-001	-2.951961e-001	-3.732672e-001
4.856455069756247e-001	-2.950494e-001	-3.731320e-001
4.857212932804154e-001	-2.949075e-001	-3.729730e-001
4.858090576962539e-001	-2.947431e-001	-3.727675e-001
4.858916164418085e-001	-2.945884e-001	-3.725623e-001
4.859867981182073e-001	-2.944100e-001	-3.723194e-001
4.860852298832003e-001	-2.942256e-001	-3.720664e-001
4.862083705125749e-001	-2.939948e-001	-3.717494e-001
4.863487528522471e-001	-2.937317e-001	-3.713874e-001
4.865381437387111e-001	-2.933766e-001	-3.708981e-001
4.867256670142819e-001	-2.930250e-001	-3.704128e-001
4.868883567442962e-001	-2.927199e-001	-3.699910e-001
4.870447945663085e-001	-2.924264e-001	-3.695846e-001
4.872168281953804e-001	-2.921036e-001	-3.691370e-001
4.873775951477674e-001	-2.918020e-001	-3.687179e-001
4.875388965375640e-001	-2.914993e-001	-3.682967e-001
4.876933095459105e-001	-2.912094e-001	-3.678928e-001
4.878512099830680e-001	-2.909130e-001	-3.674790e-001
4.880060721391223e-001	-2.906221e-001	-3.670725e-001
4.881640765675807e-001	-2.903254e-001	-3.666570e-001
4.883207198900302e-001	-2.900312e-001	-3.662444e-001
4.884813007767418e-001	-2.897294e-001	-3.658206e-001
4.886436368772801e-001	-2.894244e-001	-3.653915e-001
4.888132559053017e-001	-2.891056e-001	-3.649422e-001
4.889907417474178e-001	-2.887720e-001	-3.644711e-001
4.891839297991431e-001	-2.884088e-001	-3.639572e-001
4.893979397768591e-001	-2.880063e-001	-3.633866e-001
4.896465650774876e-001	-2.875386e-001	-3.627218e-001
4.899534806298994e-001	-2.869610e-001	-3.618983e-001
4.903507089606432e-001	-2.862133e-001	-3.608274e-001
4.909099167076014e-001	-2.851600e-001	-3.593111e-001
4.915165872979588e-001	-2.840167e-001	-3.576548e-001
4.920502128780747e-001	-2.830105e-001	-3.561877e-001
4.924584217650934e-001	-2.822404e-001	-3.550582e-001
4.927462345029926e-001	-2.816972e-001	-3.542578e-001
4.929357894674817e-001	-2.813393e-001	-3.537287e-001
4.930781184346588e-001	-2.810706e-001	-3.533302e-001
4.931964932490125e-001	-2.808470e-001	-3.529983e-001
4.932212550244918e-001	-2.808002e-001	-3.529288e-001
4.932707785754504e-001	-2.807067e-001	-3.527896e-001
4.933698256773677e-001	-2.805196e-001	-3.525109e-001
4.934410551389687e-001	-2.803850e-001	-3.523103e-001
4.934512841456374e-001	-2.803657e-001	-3.522814e-001
4.934717421589748e-001	-2.803271e-001	-3.522238e-001
4.934868504186601e-001	-2.802985e-001	-3.521811e-001
4.934906274835814e-001	-2.802914e-001	-3.521705e-001
4.934915717498117e-001	-2.802896e-001	-3.521678e-001
4.934934602822724e-001	-2.802860e-001	-3.521625e-001
4.934972373471938e-001	-2.802789e-001	-3.521518e-001
4.935047914770364e-001	-2.802646e-001	-3.521305e-001
4.935167978515001e-001	-2.802419e-001	-3.520966e-001
4.935301754052315e-001	-2.802167e-001	-3.520589e-001
4.935569305126944e-001	-2.801661e-001	-3.519833e-001
4.935964918179071e-001	-2.800914e-001	-3.518720e-001
4.936432034446922e-001	-2.800031e-001	-3.517454e-001
4.936985189784081e-001	-2.798986e-001	-3.516181e-001
4.937702302423280e-001	-2.797630e-001	-3.515197e-001
4.938766938041884e-001	-2.795618e-001	-3.515042e-001
4.939969385101931e-001	-2.793345e-001	-3.516059e-001
4.941051683340015e-001	-2.791300e-001	-3.517483e-001
4.941186548898676e-001	-2.791044e-001	-3.517666e-001
4.941456280016000e-001	-2.790534e-001	-3.518010e-001
4.941523712795330e-001	-2.790407e-001	-3.518092e-001
4.941540570990163e-001	-2.790375e-001	-3.518112e-001
4.941574287379829e-001	-2.790311e-001	-3.518151e-001
4.941641720159160e-001	-2.790184e-001	-3.518224e-001
4.941776585717821e-001	-2.789929e-001	-3.518353e-001
4.942021138942697e-001	-2.789466e-001	-3.518530e-001
4.942299032516776e-001	-2.788941e-001	-3.518620e-001
4.942854819664934e-001	-2.787890e-001	-3.518461e-001
4.943767960535863e-001	-2.786163e-001	-3.517599e-001
4.944481809918714e-001	-2.784813e-001	-3.516479e-001
4.945194839723320e-001	-2.783465e-001	-3.514988e-001
4.946075023329523e-001	-2.781800e-001	-3.512847e-001
4.946892460768349e-001	-2.780254e-001	-3.510673e-001
4.947835711742155e-001	-2.778469e-001	-3.508044e-001
4.948795837429183e-001	-2.776652e-001	-3.505324e-001
4.949999351437616e-001	-2.774375e-001	-3.501896e-001
4.951358347931802e-001	-2.771803e-001	-3.498016e-001
4.953186748918873e-001	-2.768342e-001	-3.492781e-001
4.955162218349333e-001	-2.764602e-001	-3.487107e-001
4.956833648673494e-001	-2.761437e-001	-3.482290e-001
4.958391777522272e-001	-2.758485e-001	-3.477785e-001
4.960117669708870e-001	-2.755216e-001	-3.472779e-001
4.961721614058192e-001	-2.752177e-001	-3.468112e-001
4.963339672878314e-001	-2.749111e-001	-3.463388e-001
4.964881949998860e-001	-2.746187e-001	-3.458872e-001
4.966463340904580e-001	-2.743190e-001	-3.454226e-001
4.968009056541213e-001	-2.740259e-001	-3.449673e-001
4.968185548741366e-001	-2.739924e-001	-3.449152e-001
4.968538533141673e-001	-2.739255e-001	-3.448110e-001
4.968626779241749e-001	-2.739088e-001	-3.447849e-001
4.968803271441903e-001	-2.738753e-001	-3.447327e-001
4.968847394491941e-001	-2.738670e-001	-3.447196e-001
4.968935640592018e-001	-2.738502e-001	-3.446935e-001
4.969112132792171e-001	-2.738167e-001	-3.446413e-001
4.969139380376471e-001	-2.738116e-001	-3.446333e-001
4.969193875545069e-001	-2.738012e-001	-3.446172e-001
4.969302865882266e-001	-2.737806e-001	-3.445849e-001
4.969520846556659e-001	-2.737392e-001	-3.445204e-001
4.969725073296812e-001	-2.737005e-001	-3.444598e-001
4.970133526777119e-001	-2.736230e-001	-3.443388e-001
4.970560238930457e-001	-2.735421e-001	-3.442141e-001
4.971139714977755e-001	-2.734322e-001	-3.440562e-001
4.971801452855298e-001	-2.733067e-001	-3.439132e-001
4.972870840477940e-001	-2.731038e-001	-3.437697e-001
4.973946523565793e-001	-2.728997e-001	-3.437062e-001
4.975092576830406e-001	-2.726822e-001	-3.436884e-001
4.975255383217281e-001	-2.726513e-001	-3.436876e-001
4.975580995991034e-001	-2.725895e-001	-3.436857e-001
4.975662399184472e-001	-2.725741e-001	-3.436849e-001
4.975682749982831e-001	-2.725702e-001	-3.436847e-001
4.975723451579550e-001	-2.725625e-001	-3.436841e-001
4.975804854772988e-001	-2.725471e-001	-3.436826e-001
4.975967661159864e-001	-2.725162e-001	-3.436782e-001
4.976224904087886e-001	-2.724673e-001	-3.436668e-001
4.976503280289646e-001	-2.724145e-001	-3.436464e-001
4.977031774199010e-001	-2.723142e-001	-3.435850e-001
4.977898942547054e-001	-2.721496e-001	-3.434433e-001
4.978604840786876e-001	-2.720156e-001	-3.432956e-001
4.979320924603286e-001	-2.718796e-001	-3.431180e-001
4.980212461103084e-001	-2.717104e-001	-3.428739e-001
4.981030295714041e-001	-2.715551e-001	-3.426365e-001
4.981970512479981e-001	-2.713766e-001	-3.423551e-001
4.982920574387546e-001	-2.711961e-001	-3.420679e-001
4.984111323507140e-001	-2.709699e-001	-3.417065e-001
4.985450419708523e-001	-2.707156e-001	-3.412993e-001
4.985601388536980e-001	-2.706869e-001	-3.412533e-001
4.985903326193894e-001	-2.706295e-001	-3.411612e-001
4.985978810608123e-001	-2.706152e-001	-3.411382e-001
4.986129779436579e-001	-2.705865e-001	-3.410921e-001
4.986264828702103e-001	-2.705608e-001	-3.410508e-001
4.986298591018484e-001	-2.705544e-001	-3.410405e-001
4.986366115651246e-001	-2.705416e-001	-3.410199e-001
4.986382996809437e-001	-2.705384e-001	-3.410147e-001
4.986387217098985e-001	-2.705376e-001	-3.410134e-001
4.986395657678080e-001	-2.705360e-001	-3.410108e-001
4.986412538836271e-001	-2.705328e-001	-3.410057e-001
4.986446301152652e-001	-2.705263e-001	-3.409954e-001
4.986513825785414e-001	-2.705135e-001	-3.409747e-001
4.986643962789270e-001	-2.704888e-001	-3.409349e-001
4.986853276172847e-001	-2.704490e-001	-3.408709e-001
4.987174508449841e-001	-2.703880e-001	-3.407731e-001
4.987615259661963e-001	-2.703042e-001	-3.406450e-001
4.988102154603179e-001	-2.702117e-001	-3.405325e-001
4.988719723980261e-001	-2.700943e-001	-3.404772e-001
4.989545066309615e-001	-2.699375e-001	-3.405769e-001
4.990531255823147e-001	-2.697500e-001	-3.408990e-001
4.991717762323346e-001	-2.695245e-001	-3.414203e-001
4.992824988806453e-001	-2.693139e-001	-3.418686e-001
4.994276089436673e-001	-2.690380e-001	-3.422703e-001
4.995026030757516e-001	-2.688954e-001	-3.423595e-001
4.995599431016899e-001	-2.687863e-001	-3.423471e-001
4.996296511929280e-001	-2.686538e-001	-3.422686e-001
4.997099971340043e-001	-2.685009e-001	-3.421232e-001
4.997968806964060e-001	-2.683357e-001	-3.419198e-001
4.998807887914883e-001	-2.681760e-001	-3.416927e-001
4.999721995764348e-001	-2.680021e-001	-3.414258e-001
5.000730281724581e-001	-2.678102e-001	-3.411219e-001
5.001941696482757e-001	-2.675797e-001	-3.407528e-001
5.003381921440465e-001	-2.673055e-001	-3.403122e-001
5.005119023968438e-001	-2.669748e-001	-3.397785e-001
5.006689162936380e-001	-2.666759e-001	-3.392940e-001
5.008349474086090e-001	-2.663597e-001	-3.387793e-001
5.009955303340899e-001	-2.660538e-001	-3.382792e-001
5.011535455890244e-001	-2.657528e-001	-3.377849e-001
5.013214680949677e-001	-2.654328e-001	-3.372570e-001
5.014789754558092e-001	-2.651326e-001	-3.367596e-001
5.016388046649956e-001	-2.648280e-001	-3.362524e-001
5.017928209476421e-001	-2.645344e-001	-3.357613e-001
5.019505962135522e-001	-2.642335e-001	-3.352562e-001
5.020104352925570e-001	-2.641194e-001	-3.350641e-001
5.020193840681387e-001	-2.641023e-001	-3.350353e-001
5.020372816193022e-001	-2.640682e-001	-3.349777e-001
5.020517133753950e-001	-2.640407e-001	-3.349312e-001
5.020665989015598e-001	-2.640123e-001	-3.348833e-001
5.020832280480302e-001	-2.639806e-001	-3.348297e-001
5.020998131170442e-001	-2.639489e-001	-3.347762e-001
5.021227496855751e-001	-2.639052e-001	-3.347025e-001
5.021473790976744e-001	-2.638582e-001	-3.346333e-001
5.021966379218730e-001	-2.637643e-001	-3.345597e-001
5.022411506436393e-001	-2.636794e-001	-3.346609e-001
5.023103021100555e-001	-2.635475e-001	-3.352638e-001
5.023886748691551e-001	-2.633979e-001	-3.365234e-001
5.024805073626392e-001	-2.632227e-001	-3.384925e-001
5.025894956491790e-001	-2.630148e-001	-3.409190e-001
5.027036504753589e-001	-2.627969e-001	-3.432508e-001
5.027107264791254e-001	-2.627834e-001	-3.433779e-001
5.027248784866584e-001	-2.627564e-001	-3.436039e-001
5.027531825017244e-001	-2.627024e-001	-3.440182e-001
5.027846798989657e-001	-2.626422e-001	-3.444195e-001
5.028199484492204e-001	-2.625749e-001	-3.447804e-001
5.028807153567644e-001	-2.624589e-001	-3.452266e-001
5.029705133403680e-001	-2.622875e-001	-3.456391e-001
5.030496781705749e-001	-2.621364e-001	-3.458166e-001
5.031256322683377e-001	-2.619914e-001	-3.458505e-001
5.032106366953300e-001	-2.618290e-001	-3.457874e-001
5.032945766036012e-001	-2.616687e-001	-3.456573e-001
5.033913013065671e-001	-2.614840e-001	-3.454566e-001
5.034946519958747e-001	-2.612866e-001	-3.452135e-001
5.036228734133232e-001	-2.610417e-001	-3.448977e-001
5.037732670605113e-001	-2.607543e-001	-3.445237e-001
5.039751629496139e-001	-2.603685e-001	-3.440204e-001
5.041537178863677e-001	-2.600272e-001	-3.435744e-001
5.043120669872114e-001	-2.597245e-001	-3.431780e-001
5.044689459362579e-001	-2.594245e-001	-3.427844e-001
5.046382612802273e-001	-2.591007e-001	-3.423588e-001
5.047969412561938e-001	-2.587972e-001	-3.419591e-001
