time	V(output2)	V(vin2)
1.903533812754892e-002	-4.172819e-001	-9.619293e-001
1.908120951102440e-002	-4.186662e-001	-9.618376e-001
1.910387910849620e-002	-4.193516e-001	-9.617922e-001
1.910773561004082e-002	-4.194684e-001	-9.617845e-001
1.911544861313007e-002	-4.197025e-001	-9.617691e-001
1.912546815099598e-002	-4.200069e-001	-9.617491e-001
1.913536358733521e-002	-4.203081e-001	-9.617293e-001
1.915016679540967e-002	-4.207597e-001	-9.616997e-001
1.916584746363550e-002	-4.212396e-001	-9.616683e-001
1.919720880008715e-002	-4.222040e-001	-9.616056e-001
1.923869652424219e-002	-4.234870e-001	-9.615226e-001
1.928714449075260e-002	-4.249960e-001	-9.614257e-001
1.934696763838996e-002	-4.268711e-001	-9.613060e-001
1.935574674340930e-002	-4.271480e-001	-9.612885e-001
1.937330495344797e-002	-4.277043e-001	-9.612534e-001
1.937769450595765e-002	-4.278437e-001	-9.612446e-001
1.938647361097698e-002	-4.281232e-001	-9.612271e-001
1.940123220077740e-002	-4.285940e-001	-9.611976e-001
1.940378846522115e-002	-4.286756e-001	-9.611924e-001
1.940442753133208e-002	-4.286961e-001	-9.611911e-001
1.940570566355396e-002	-4.287370e-001	-9.611886e-001
1.940826192799770e-002	-4.288188e-001	-9.611835e-001
1.941337445688520e-002	-4.289826e-001	-9.611732e-001
1.942029857150658e-002	-4.292049e-001	-9.611594e-001
1.943409373683661e-002	-4.296489e-001	-9.611318e-001
1.945462026139573e-002	-4.303123e-001	-9.610907e-001
1.948791893026526e-002	-4.313944e-001	-9.610242e-001
1.952959412999242e-002	-4.327568e-001	-9.609408e-001
1.957885226929016e-002	-4.343745e-001	-9.608423e-001
1.958643044354538e-002	-4.346240e-001	-9.608271e-001
1.958832498710919e-002	-4.346865e-001	-9.608234e-001
1.959211407423680e-002	-4.348115e-001	-9.608158e-001
1.959969224849202e-002	-4.350616e-001	-9.608006e-001
1.961484859700247e-002	-4.355620e-001	-9.607703e-001
1.963700941574317e-002	-4.362940e-001	-9.607260e-001
1.964246872759582e-002	-4.364744e-001	-9.607151e-001
1.965338735130110e-002	-4.368354e-001	-9.606932e-001
1.965611700722742e-002	-4.369257e-001	-9.606878e-001
1.966157631908007e-002	-4.371063e-001	-9.606768e-001
1.967013448234149e-002	-4.373896e-001	-9.606597e-001
1.968126364324830e-002	-4.377581e-001	-9.606375e-001
1.969226145846895e-002	-4.381225e-001	-9.606155e-001
1.970808974710012e-002	-4.386474e-001	-9.605838e-001
1.972495641089243e-002	-4.392075e-001	-9.605501e-001
1.975868973847705e-002	-4.403292e-001	-9.604826e-001
1.980074139806291e-002	-4.417292e-001	-9.603985e-001
1.980708325868938e-002	-4.419406e-001	-9.603859e-001
1.981976697994232e-002	-4.423634e-001	-9.603605e-001
1.984513442244821e-002	-4.432092e-001	-9.603097e-001
1.985147628307468e-002	-4.434206e-001	-9.602970e-001
1.985306174823130e-002	-4.434735e-001	-9.602939e-001
1.985623267854453e-002	-4.435792e-001	-9.602875e-001
1.986257453917101e-002	-4.437906e-001	-9.602749e-001
1.987525826042395e-002	-4.442132e-001	-9.602495e-001
1.989660917538226e-002	-4.449243e-001	-9.602068e-001
1.993502383998862e-002	-4.462035e-001	-9.601300e-001
1.999310204937591e-002	-4.481395e-001	-9.600138e-001
2.009613039556433e-002	-4.515789e-001	-9.598078e-001
2.010871024888138e-002	-4.519993e-001	-9.597826e-001
2.013386995551550e-002	-4.528396e-001	-9.597322e-001
2.018418936878373e-002	-4.545149e-001	-9.596316e-001
2.022838869134611e-002	-4.559802e-001	-9.595432e-001
2.023553651773036e-002	-4.562159e-001	-9.595289e-001
2.024983217049887e-002	-4.566853e-001	-9.595003e-001
2.027842347603589e-002	-4.576217e-001	-9.594432e-001
2.028255973598326e-002	-4.577568e-001	-9.594349e-001
2.029083225587798e-002	-4.580262e-001	-9.594184e-001
2.030737462556633e-002	-4.585637e-001	-9.593853e-001
2.032732309164809e-002	-4.592099e-001	-9.593453e-001
2.034812184817805e-002	-4.598811e-001	-9.593037e-001
2.037471005167816e-002	-4.607355e-001	-9.592506e-001
2.040017964595063e-002	-4.615512e-001	-9.591997e-001
2.040216573833217e-002	-4.616147e-001	-9.591957e-001
2.040266226142756e-002	-4.616305e-001	-9.591947e-001
2.040365530761832e-002	-4.616622e-001	-9.591927e-001
2.040564139999986e-002	-4.617255e-001	-9.591887e-001
2.040961358476293e-002	-4.618521e-001	-9.591808e-001
2.041755795428908e-002	-4.621047e-001	-9.591649e-001
2.043344669334137e-002	-4.626082e-001	-9.591331e-001
2.045754226799377e-002	-4.633670e-001	-9.590849e-001
2.049648701940571e-002	-4.645825e-001	-9.590070e-001
2.053907213684385e-002	-4.658974e-001	-9.589218e-001
2.058895964639684e-002	-4.674200e-001	-9.588221e-001
2.064090192968365e-002	-4.689881e-001	-9.587182e-001
2.069707283436469e-002	-4.706675e-001	-9.586058e-001
2.075301563990709e-002	-4.723271e-001	-9.584939e-001
2.081269550852707e-002	-4.740868e-001	-9.583746e-001
2.087525463617460e-002	-4.759242e-001	-9.582495e-001
2.094533664297516e-002	-4.779796e-001	-9.581093e-001
2.101359991358825e-002	-4.799820e-001	-9.579728e-001
2.105955795378753e-002	-4.813314e-001	-9.578809e-001
2.111656433831339e-002	-4.830067e-001	-9.577669e-001
2.120524110194971e-002	-4.856140e-001	-9.575895e-001
2.129003157918788e-002	-4.881065e-001	-9.574199e-001
2.137080961305172e-002	-4.904780e-001	-9.572584e-001
2.145693136275175e-002	-4.930006e-001	-9.570861e-001
2.154577382539312e-002	-4.955941e-001	-9.569085e-001
2.164800412048963e-002	-4.985652e-001	-9.567040e-001
2.176111025065742e-002	-5.018339e-001	-9.564778e-001
2.190084363441980e-002	-5.058439e-001	-9.561983e-001
2.207129223352105e-002	-5.107015e-001	-9.558574e-001
2.216483809225538e-002	-5.133526e-001	-9.556703e-001
2.217442531211522e-002	-5.136232e-001	-9.556512e-001
2.219359975183490e-002	-5.141633e-001	-9.556128e-001
2.223194863127427e-002	-5.152420e-001	-9.555361e-001
2.226867201009598e-002	-5.162736e-001	-9.554626e-001
2.227540174424010e-002	-5.164623e-001	-9.554492e-001
2.228886121252833e-002	-5.168396e-001	-9.554223e-001
2.229222607960038e-002	-5.169339e-001	-9.554155e-001
2.229306729636840e-002	-5.169575e-001	-9.554139e-001
2.229474972990442e-002	-5.170046e-001	-9.554105e-001
2.229811459697648e-002	-5.170988e-001	-9.554037e-001
2.230484433112059e-002	-5.172873e-001	-9.553903e-001
2.231425123895659e-002	-5.175505e-001	-9.553715e-001
2.232570372161560e-002	-5.178708e-001	-9.553486e-001
2.234860868693362e-002	-5.185107e-001	-9.553028e-001
2.238173838665329e-002	-5.194349e-001	-9.552365e-001
2.242646593643129e-002	-5.206800e-001	-9.551471e-001
2.247516601351144e-002	-5.220333e-001	-9.550497e-001
2.254019139305036e-002	-5.238395e-001	-9.549196e-001
2.254956434403400e-002	-5.241003e-001	-9.549009e-001
2.256831024600126e-002	-5.246232e-001	-9.548634e-001
2.258992840811344e-002	-5.252277e-001	-9.548202e-001
2.260427438577670e-002	-5.256299e-001	-9.547914e-001
2.260786088019252e-002	-5.257306e-001	-9.547843e-001
2.261503386902415e-002	-5.259324e-001	-9.547699e-001
2.262650042929516e-002	-5.262555e-001	-9.547470e-001
2.264033668855285e-002	-5.266461e-001	-9.547193e-001
2.265563872176802e-002	-5.270795e-001	-9.546887e-001
2.268624278819836e-002	-5.279496e-001	-9.546275e-001
2.272621395464840e-002	-5.290911e-001	-9.545476e-001
2.277398181237293e-002	-5.304622e-001	-9.544520e-001
2.283127687817193e-002	-5.321161e-001	-9.543374e-001
2.288802323473406e-002	-5.337647e-001	-9.542239e-001
2.291454428373696e-002	-5.345405e-001	-9.541709e-001
2.293268649431987e-002	-5.350740e-001	-9.541346e-001
2.293722204696560e-002	-5.352078e-001	-9.541256e-001
2.294629315225706e-002	-5.354759e-001	-9.541074e-001
2.295662992387524e-002	-5.357818e-001	-9.540867e-001
2.296698416893503e-002	-5.360889e-001	-9.540660e-001
2.298195485850795e-002	-5.365338e-001	-9.540361e-001
2.299793224735108e-002	-5.370099e-001	-9.540041e-001
2.302988702503733e-002	-5.379644e-001	-9.539402e-001
2.307126793476337e-002	-5.392013e-001	-9.538575e-001
2.312022828104575e-002	-5.406617e-001	-9.537596e-001
2.316710016272403e-002	-5.420548e-001	-9.536658e-001
2.321641493434777e-002	-5.435173e-001	-9.535671e-001
2.323993110552054e-002	-5.442145e-001	-9.535201e-001
2.324581014831373e-002	-5.443890e-001	-9.535084e-001
2.325756823390010e-002	-5.447381e-001	-9.534849e-001
2.326050775529670e-002	-5.448254e-001	-9.534790e-001
2.326638679808989e-002	-5.450001e-001	-9.534672e-001
2.327737175808648e-002	-5.453268e-001	-9.534453e-001
2.329061138973621e-002	-5.457207e-001	-9.534188e-001
2.330539318362798e-002	-5.461610e-001	-9.533892e-001
2.333362337360149e-002	-5.470026e-001	-9.533328e-001
2.333850590044585e-002	-5.471482e-001	-9.533230e-001
2.334827095413457e-002	-5.474395e-001	-9.533035e-001
2.336780106151201e-002	-5.480216e-001	-9.532644e-001
2.339546774105274e-002	-5.488443e-001	-9.532090e-001
2.342669691280253e-002	-5.497691e-001	-9.531466e-001
2.347979135443648e-002	-5.513350e-001	-9.530404e-001
2.356800730212904e-002	-5.539324e-001	-9.528640e-001
2.357885080475771e-002	-5.542520e-001	-9.528423e-001
2.360053781001505e-002	-5.548929e-001	-9.527989e-001
2.364391182052974e-002	-5.561767e-001	-9.527122e-001
2.365475532315841e-002	-5.564982e-001	-9.526905e-001
2.367644232841576e-002	-5.571417e-001	-9.526471e-001
2.371981633893045e-002	-5.584267e-001	-9.525604e-001
2.376933637750665e-002	-5.598872e-001	-9.524613e-001
2.382051171176330e-002	-5.613859e-001	-9.523590e-001
2.386735609414246e-002	-5.627442e-001	-9.522653e-001
2.396104485890077e-002	-5.654377e-001	-9.520779e-001
2.397118312612346e-002	-5.657269e-001	-9.520577e-001
2.399145966056882e-002	-5.663009e-001	-9.520171e-001
2.403201272945956e-002	-5.674404e-001	-9.519359e-001
2.407011810394405e-002	-5.685000e-001	-9.518598e-001
2.411217491317298e-002	-5.696534e-001	-9.517757e-001
2.417891603506934e-002	-5.714564e-001	-9.516422e-001
2.426363981898403e-002	-5.737111e-001	-9.514727e-001
2.434862172084467e-002	-5.759414e-001	-9.513028e-001
2.444345481251736e-002	-5.784026e-001	-9.511131e-001
2.453409875857705e-002	-5.807360e-001	-9.509318e-001
2.464053382216463e-002	-5.834577e-001	-9.507189e-001
2.475525667551924e-002	-5.863714e-001	-9.504895e-001
2.490827992063818e-002	-5.902261e-001	-9.501835e-001
2.509521529443481e-002	-5.948916e-001	-9.498096e-001
2.526857265692862e-002	-5.991746e-001	-9.494628e-001
2.543929747960020e-002	-6.033505e-001	-9.491214e-001
2.557979844240564e-002	-6.067616e-001	-9.488404e-001
2.559319845812466e-002	-6.070851e-001	-9.488136e-001
2.561999848956269e-002	-6.077300e-001	-9.487600e-001
2.567359855243874e-002	-6.090169e-001	-9.486528e-001
2.573546263685619e-002	-6.104984e-001	-9.485291e-001
2.575978214911498e-002	-6.110795e-001	-9.484804e-001
2.576299256238943e-002	-6.111561e-001	-9.484740e-001
2.576941338893833e-002	-6.113092e-001	-9.484612e-001
2.577056988278971e-002	-6.113368e-001	-9.484589e-001
2.577085900625255e-002	-6.113437e-001	-9.484583e-001
2.577143725317824e-002	-6.113575e-001	-9.484571e-001
2.577259374702962e-002	-6.113850e-001	-9.484548e-001
2.577490673473236e-002	-6.114402e-001	-9.484502e-001
2.577953271013786e-002	-6.115505e-001	-9.484409e-001
2.578849017122439e-002	-6.117638e-001	-9.484230e-001
2.580366137258432e-002	-6.121249e-001	-9.483927e-001
2.582687921864482e-002	-6.126767e-001	-9.483463e-001
2.586154622229808e-002	-6.134993e-001	-9.482769e-001
2.590505349077255e-002	-6.145292e-001	-9.481899e-001
2.595570056955799e-002	-6.157256e-001	-9.480886e-001
2.602070054793875e-002	-6.172599e-001	-9.479586e-001
2.603233178022748e-002	-6.175350e-001	-9.479353e-001
2.605559424480495e-002	-6.180871e-001	-9.478888e-001
2.609376211056567e-002	-6.189960e-001	-9.478125e-001
2.609920276843104e-002	-6.191261e-001	-9.478016e-001
2.611008408416179e-002	-6.193869e-001	-9.477798e-001
2.611280441309448e-002	-6.194521e-001	-9.477744e-001
2.611824507095985e-002	-6.195828e-001	-9.477635e-001
2.612912638669060e-002	-6.198446e-001	-9.477417e-001
2.613125662276467e-002	-6.198958e-001	-9.477375e-001
2.613551709491282e-002	-6.199986e-001	-9.477290e-001
2.614403803920912e-002	-6.202042e-001	-9.477119e-001
2.615554747085785e-002	-6.204824e-001	-9.476889e-001
2.616797719285353e-002	-6.207837e-001	-9.476640e-001
2.619283663684487e-002	-6.213881e-001	-9.476143e-001
2.622973738081330e-002	-6.222886e-001	-9.475405e-001
2.627450966825751e-002	-6.233855e-001	-9.474510e-001
2.632715669120820e-002	-6.246807e-001	-9.473457e-001
2.639592924376362e-002	-6.263794e-001	-9.472082e-001
2.640850602018890e-002	-6.266918e-001	-9.471830e-001
2.643365957303946e-002	-6.273202e-001	-9.471327e-001
2.647782502252622e-002	-6.284288e-001	-9.470444e-001
2.649672569417316e-002	-6.289052e-001	-9.470065e-001
2.650145086208489e-002	-6.290246e-001	-9.469971e-001
2.651090119790836e-002	-6.292639e-001	-9.469782e-001
2.651326378186423e-002	-6.293237e-001	-9.469734e-001
2.651798894977597e-002	-6.294435e-001	-9.469640e-001
2.651917024175390e-002	-6.294734e-001	-9.469616e-001
2.652153282570977e-002	-6.295332e-001	-9.469569e-001
2.652625799362150e-002	-6.296530e-001	-9.469475e-001
2.653570832944497e-002	-6.298923e-001	-9.469286e-001
2.654465581397355e-002	-6.301190e-001	-9.469107e-001
2.655887270751571e-002	-6.304787e-001	-9.468822e-001
2.657377200853120e-002	-6.308551e-001	-9.468524e-001
2.660357061056218e-002	-6.316062e-001	-9.467928e-001
2.664468459182149e-002	-6.326382e-001	-9.467106e-001
2.669187327164426e-002	-6.338160e-001	-9.466162e-001
2.675039552306726e-002	-6.352689e-001	-9.464992e-001
2.681602935042618e-002	-6.368942e-001	-9.463679e-001
2.682569709615411e-002	-6.371338e-001	-9.463486e-001
2.684503258760996e-002	-6.376138e-001	-9.463099e-001
2.685784464930105e-002	-6.379321e-001	-9.462843e-001
2.685942589767398e-002	-6.379714e-001	-9.462811e-001
2.686258839441982e-002	-6.380501e-001	-9.462748e-001
2.686337901860629e-002	-6.380698e-001	-9.462733e-001
2.686496026697921e-002	-6.381091e-001	-9.462701e-001
2.686812276372506e-002	-6.381878e-001	-9.462637e-001
2.687444775721675e-002	-6.383453e-001	-9.462511e-001
2.688340702769509e-002	-6.385683e-001	-9.462332e-001
2.689332301031738e-002	-6.388150e-001	-9.462134e-001
2.690921714505487e-002	-6.392102e-001	-9.461816e-001
2.692586742628715e-002	-6.396236e-001	-9.461483e-001
2.695346009031160e-002	-6.403071e-001	-9.460931e-001
2.699380044594752e-002	-6.413032e-001	-9.460124e-001
2.703962342867053e-002	-6.424297e-001	-9.459208e-001
2.709712415169388e-002	-6.438377e-001	-9.458057e-001
2.710659579631068e-002	-6.440690e-001	-9.457868e-001
2.712553908554427e-002	-6.445313e-001	-9.457489e-001
2.715790534011843e-002	-6.453217e-001	-9.456842e-001
2.716276702271092e-002	-6.454406e-001	-9.456745e-001
2.716398244335904e-002	-6.454703e-001	-9.456720e-001
2.716641328465529e-002	-6.455299e-001	-9.456671e-001
2.717127496724779e-002	-6.456490e-001	-9.456574e-001
2.718099833243278e-002	-6.458873e-001	-9.456380e-001
2.719169659336411e-002	-6.461499e-001	-9.456166e-001
2.720853969117876e-002	-6.465640e-001	-9.455829e-001
2.722625276602171e-002	-6.470005e-001	-9.455475e-001
2.724989204397797e-002	-6.475844e-001	-9.455002e-001
2.727538006571426e-002	-6.482149e-001	-9.454492e-001
2.730492113517256e-002	-6.489453e-001	-9.453902e-001
2.733941542192831e-002	-6.497961e-001	-9.453211e-001
2.737770934874373e-002	-6.507365e-001	-9.452446e-001
2.742433069085804e-002	-6.518748e-001	-9.451513e-001
2.747215541074827e-002	-6.530342e-001	-9.450557e-001
2.752819794669366e-002	-6.543813e-001	-9.449436e-001
2.758366535638322e-002	-6.557022e-001	-9.448327e-001
2.763727232513305e-002	-6.569643e-001	-9.447255e-001
2.768694379578372e-002	-6.581175e-001	-9.446261e-001
2.773491742548662e-002	-6.592148e-001	-9.445302e-001
2.778218866478092e-002	-6.602839e-001	-9.444356e-001
2.778844372879134e-002	-6.604243e-001	-9.444231e-001
2.780095385681218e-002	-6.607035e-001	-9.443981e-001
2.782597411285385e-002	-6.612597e-001	-9.443480e-001
2.786122552739114e-002	-6.620391e-001	-9.442775e-001
2.790829942323146e-002	-6.630741e-001	-9.441834e-001
2.794989193464349e-002	-6.639841e-001	-9.441002e-001
2.799453131507905e-002	-6.649565e-001	-9.440109e-001
2.808381007595019e-002	-6.668956e-001	-9.438324e-001
2.816878446355484e-002	-6.687378e-001	-9.436624e-001
2.824634002543761e-002	-6.704156e-001	-9.435073e-001
2.833127560317640e-002	-6.722478e-001	-9.433374e-001
2.841515085655458e-002	-6.740499e-001	-9.431697e-001
2.851304961908468e-002	-6.761445e-001	-9.429739e-001
2.855114623973634e-002	-6.769565e-001	-9.428977e-001
2.857766467622821e-002	-6.775200e-001	-9.428447e-001
2.860710776171392e-002	-6.781450e-001	-9.427858e-001
2.863500765038819e-002	-6.787399e-001	-9.427300e-001
2.867430983110585e-002	-6.795940e-001	-9.426514e-001
2.871839744822356e-002	-6.805977e-001	-9.425632e-001
2.877509001187609e-002	-6.819957e-001	-9.424498e-001
2.884568113067097e-002	-6.839128e-001	-9.423087e-001
2.893200704307494e-002	-6.864406e-001	-9.421360e-001
2.902883698637663e-002	-6.893360e-001	-9.419423e-001
2.913173943681140e-002	-6.923550e-001	-9.417365e-001
2.914576041207109e-002	-6.927522e-001	-9.417085e-001
2.917380236259045e-002	-6.935221e-001	-9.416524e-001
2.921657251725254e-002	-6.946783e-001	-9.415669e-001
2.922291316774554e-002	-6.948473e-001	-9.415542e-001
2.923559446873154e-002	-6.951808e-001	-9.415288e-001
2.926095707070353e-002	-6.958423e-001	-9.414781e-001
2.926394393536028e-002	-6.959197e-001	-9.414721e-001
2.926469065152447e-002	-6.959389e-001	-9.414706e-001
2.926618408385285e-002	-6.959773e-001	-9.414676e-001
2.926917094850960e-002	-6.960540e-001	-9.414617e-001
2.927510906392396e-002	-6.962059e-001	-9.414498e-001
2.928473256775221e-002	-6.964508e-001	-9.414305e-001
2.929486498710440e-002	-6.967065e-001	-9.414102e-001
2.931512982580878e-002	-6.972122e-001	-9.413697e-001
2.934440242860291e-002	-6.979316e-001	-9.413112e-001
2.938868163116184e-002	-6.990008e-001	-9.412226e-001
2.943396094774324e-002	-7.000740e-001	-9.411321e-001
2.949584491119290e-002	-7.015169e-001	-9.410083e-001
2.957445394070549e-002	-7.033334e-001	-9.408511e-001
2.958584315438689e-002	-7.035959e-001	-9.408283e-001
2.960862158174968e-002	-7.041213e-001	-9.407828e-001
2.964491024443481e-002	-7.049592e-001	-9.407102e-001
2.965021944778483e-002	-7.050819e-001	-9.406996e-001
2.966083785448487e-002	-7.053277e-001	-9.406783e-001
2.966349245615988e-002	-7.053891e-001	-9.406730e-001
2.966880165950990e-002	-7.055121e-001	-9.406624e-001
2.967012896034740e-002	-7.055429e-001	-9.406598e-001
2.967278356202241e-002	-7.056044e-001	-9.406545e-001
2.967809276537243e-002	-7.057274e-001	-9.406438e-001
2.967924036250212e-002	-7.057540e-001	-9.406415e-001
2.968153555676151e-002	-7.058072e-001	-9.406369e-001
2.968612594528028e-002	-7.059137e-001	-9.406278e-001
2.969530672231782e-002	-7.061266e-001	-9.406094e-001
2.970378641049026e-002	-7.063234e-001	-9.405924e-001
2.972074578683514e-002	-7.067173e-001	-9.405585e-001
2.974882904671469e-002	-7.073698e-001	-9.405023e-001
2.979031626920976e-002	-7.083341e-001	-9.404194e-001
2.983495760721228e-002	-7.093712e-001	-9.403301e-001
2.989263705816003e-002	-7.107106e-001	-9.402148e-001
2.996619150097733e-002	-7.124199e-001	-9.400676e-001
