time	V(output)	V(vin)
1.125519204921832e-001	8.712538e-001	8.727350e-001
1.126202545779974e-001	8.715340e-001	8.730493e-001
1.126979918683434e-001	8.718696e-001	8.734063e-001
1.127899441307580e-001	8.722939e-001	8.738280e-001
1.128981593700202e-001	8.728219e-001	8.743234e-001
1.130118182681961e-001	8.733926e-001	8.748428e-001
1.130325286644614e-001	8.734972e-001	8.749374e-001
1.130739494569922e-001	8.737042e-001	8.751264e-001
1.131341451557857e-001	8.739977e-001	8.754007e-001
1.131794272967890e-001	8.742110e-001	8.756070e-001
1.132279244194675e-001	8.744292e-001	8.758277e-001
1.133249186648245e-001	8.748465e-001	8.762684e-001
1.134210126864292e-001	8.752440e-001	8.767045e-001
1.135102077882110e-001	8.756016e-001	8.771086e-001
1.135939355427098e-001	8.759321e-001	8.774873e-001
1.136879373741609e-001	8.763008e-001	8.779118e-001
1.137944349702405e-001	8.767172e-001	8.783920e-001
1.139015318565758e-001	8.771352e-001	8.788739e-001
1.139169774311606e-001	8.771954e-001	8.789434e-001
1.139478685803302e-001	8.773157e-001	8.790822e-001
1.139651924710883e-001	8.773831e-001	8.791600e-001
1.139998402526045e-001	8.775179e-001	8.793156e-001
1.140048588937500e-001	8.775374e-001	8.793381e-001
1.140148961760410e-001	8.775764e-001	8.793831e-001
1.140310864553507e-001	8.776393e-001	8.794558e-001
1.140496246518889e-001	8.777113e-001	8.795390e-001
1.140704202817535e-001	8.777921e-001	8.796322e-001
1.141100715381361e-001	8.779458e-001	8.798099e-001
1.141533624972144e-001	8.781137e-001	8.800038e-001
1.141745977979736e-001	8.781959e-001	8.800988e-001
1.141799066231634e-001	8.782165e-001	8.801225e-001
1.141905242735430e-001	8.782576e-001	8.801700e-001
1.142020713584450e-001	8.783023e-001	8.802217e-001
1.142140497885809e-001	8.783486e-001	8.802752e-001
1.142313065260143e-001	8.784155e-001	8.803524e-001
1.142498271334996e-001	8.784876e-001	8.804352e-001
1.142868683484702e-001	8.786341e-001	8.806007e-001
1.143294195868984e-001	8.788072e-001	8.807907e-001
1.143832099265571e-001	8.790365e-001	8.810306e-001
1.144462733600830e-001	8.793259e-001	8.813116e-001
1.145418132759459e-001	8.797961e-001	8.817368e-001
1.145584446127299e-001	8.798831e-001	8.818107e-001
1.145917072862980e-001	8.800651e-001	8.819585e-001
1.146582326334340e-001	8.804363e-001	8.822538e-001
1.146748639702181e-001	8.805306e-001	8.823276e-001
1.146790218044141e-001	8.805543e-001	8.823460e-001
1.146873374728061e-001	8.806019e-001	8.823829e-001
1.147039688095901e-001	8.806966e-001	8.824567e-001
1.147299085375527e-001	8.808433e-001	8.825716e-001
1.147580952989113e-001	8.810002e-001	8.826965e-001
1.148116542411422e-001	8.812931e-001	8.829336e-001
1.148226759295143e-001	8.813522e-001	8.829824e-001
1.148447193062587e-001	8.814680e-001	8.830799e-001
1.148842778560875e-001	8.816710e-001	8.832548e-001
1.149240265059897e-001	8.818691e-001	8.834304e-001
1.149471856591129e-001	8.819808e-001	8.835326e-001
1.149652646337560e-001	8.820660e-001	8.836124e-001
1.149697843774168e-001	8.820870e-001	8.836324e-001
1.149709143133320e-001	8.820922e-001	8.836373e-001
1.149731741851624e-001	8.821026e-001	8.836473e-001
1.149776939288232e-001	8.821233e-001	8.836672e-001
1.149856551531393e-001	8.821596e-001	8.837023e-001
1.149998729072654e-001	8.822237e-001	8.837650e-001
1.150128613108542e-001	8.822813e-001	8.838223e-001
1.150388381180318e-001	8.823944e-001	8.839368e-001
1.150796271116129e-001	8.825678e-001	8.841165e-001
1.151255616648781e-001	8.827580e-001	8.843188e-001
1.151823221694979e-001	8.829883e-001	8.845684e-001
1.152542145544351e-001	8.832812e-001	8.848842e-001
1.153402503400737e-001	8.836456e-001	8.852617e-001
1.154321195106440e-001	8.840579e-001	8.856640e-001
1.155296465042571e-001	8.845153e-001	8.860904e-001
1.155435219221385e-001	8.845820e-001	8.861510e-001
1.155712727579012e-001	8.847170e-001	8.862722e-001
1.156267744294266e-001	8.849875e-001	8.865144e-001
1.156406498473079e-001	8.850549e-001	8.865749e-001
1.156684006830706e-001	8.851883e-001	8.866958e-001
1.157083129675567e-001	8.853760e-001	8.868697e-001
1.157473651671261e-001	8.855540e-001	8.870397e-001
1.157895577101933e-001	8.857380e-001	8.872232e-001
1.158739427963275e-001	8.860887e-001	8.875898e-001
1.159547510639203e-001	8.864105e-001	8.879403e-001
1.160318429323121e-001	8.867074e-001	8.882743e-001
1.160987238426028e-001	8.869609e-001	8.885637e-001
1.161302972074513e-001	8.870799e-001	8.887001e-001
1.161357200553998e-001	8.871003e-001	8.887236e-001
1.161465657512969e-001	8.871411e-001	8.887705e-001
1.161492771752712e-001	8.871513e-001	8.887821e-001
1.161547000232197e-001	8.871717e-001	8.888056e-001
1.161655457191168e-001	8.872125e-001	8.888524e-001
1.161791964318117e-001	8.872638e-001	8.889114e-001
1.161943055085464e-001	8.873206e-001	8.889766e-001
1.162243327605730e-001	8.874335e-001	8.891062e-001
1.162644198844499e-001	8.875839e-001	8.892790e-001
1.163123818040676e-001	8.877640e-001	8.894857e-001
1.163690746090155e-001	8.879796e-001	8.897297e-001
1.164466332412499e-001	8.882883e-001	8.900632e-001
1.165637257596289e-001	8.887864e-001	8.905656e-001
1.166464257609998e-001	8.891595e-001	8.909199e-001
1.166862050029338e-001	8.893456e-001	8.910901e-001
1.166923082020844e-001	8.893746e-001	8.911162e-001
1.167045146003858e-001	8.894327e-001	8.911684e-001
1.167160375262947e-001	8.894877e-001	8.912176e-001
1.167293247566854e-001	8.895513e-001	8.912745e-001
1.167428591576525e-001	8.896161e-001	8.913323e-001
1.167613433214966e-001	8.897048e-001	8.914112e-001
1.167812620840782e-001	8.898004e-001	8.914964e-001
1.168210996092414e-001	8.899912e-001	8.916664e-001
1.168640037341133e-001	8.901940e-001	8.918493e-001
1.169160538075988e-001	8.904347e-001	8.920711e-001
1.169559275884036e-001	8.906152e-001	8.922409e-001
1.170040538403006e-001	8.908314e-001	8.924456e-001
1.171003063440945e-001	8.912693e-001	8.928545e-001
1.171984687476115e-001	8.917251e-001	8.932708e-001
1.172872598376651e-001	8.921444e-001	8.936467e-001
1.173722905327842e-001	8.925489e-001	8.940060e-001
1.173839003645998e-001	8.926041e-001	8.940550e-001
1.174071200282311e-001	8.927138e-001	8.941530e-001
1.174535593554936e-001	8.929299e-001	8.943489e-001
1.174973778922485e-001	8.931282e-001	8.945336e-001
1.175437865676815e-001	8.933306e-001	8.947290e-001
1.175924281313514e-001	8.935336e-001	8.949336e-001
1.176897112586914e-001	8.939214e-001	8.953424e-001
1.177798239937573e-001	8.942667e-001	8.957204e-001
1.178712212572465e-001	8.946066e-001	8.961030e-001
1.179536330089732e-001	8.949090e-001	8.964475e-001
1.180512668762046e-001	8.952655e-001	8.968549e-001
1.180645120924277e-001	8.953137e-001	8.969101e-001
1.180910025248737e-001	8.954102e-001	8.970205e-001
1.181280068625634e-001	8.955449e-001	8.971745e-001
1.181470592655742e-001	8.956141e-001	8.972538e-001
1.181636645092328e-001	8.956745e-001	8.973230e-001
1.181829632589248e-001	8.957446e-001	8.974032e-001
1.182056215672593e-001	8.958269e-001	8.974974e-001
1.182323205798705e-001	8.959237e-001	8.976083e-001
1.182731172884023e-001	8.960717e-001	8.977777e-001
1.183193968221559e-001	8.962397e-001	8.979698e-001
1.183783347739337e-001	8.964546e-001	8.982141e-001
1.183862853008887e-001	8.964839e-001	8.982470e-001
1.184021863547988e-001	8.965430e-001	8.983129e-001
1.184056657530162e-001	8.965560e-001	8.983273e-001
1.184126245494512e-001	8.965823e-001	8.983561e-001
1.184265421423211e-001	8.966353e-001	8.984137e-001
1.184429282552863e-001	8.966985e-001	8.984815e-001
1.184609994520752e-001	8.967697e-001	8.985563e-001
1.184971418456532e-001	8.969160e-001	8.987057e-001
1.185406218278488e-001	8.970979e-001	8.988854e-001
1.185936458403636e-001	8.973282e-001	8.991042e-001
1.186572872848829e-001	8.976187e-001	8.993666e-001
1.187510763033197e-001	8.980666e-001	8.997527e-001
1.187616316288421e-001	8.981193e-001	8.997961e-001
1.187827422798869e-001	8.982284e-001	8.998829e-001
1.188249635819764e-001	8.984497e-001	9.000564e-001
1.188326638159551e-001	8.984906e-001	9.000880e-001
1.188345888744498e-001	8.985009e-001	9.000959e-001
1.188384389914392e-001	8.985215e-001	9.001117e-001
1.188461392254179e-001	8.985629e-001	9.001433e-001
1.188615396933753e-001	8.986458e-001	9.002066e-001
1.188923406292902e-001	8.988114e-001	9.003329e-001
1.189226717385251e-001	8.989735e-001	9.004573e-001
1.189618307855916e-001	8.991795e-001	9.006178e-001
1.190401488797246e-001	8.995805e-001	9.009383e-001
1.191160700797596e-001	8.999513e-001	9.012486e-001
1.191868079843672e-001	9.002752e-001	9.015373e-001
1.192311170555689e-001	9.004642e-001	9.017179e-001
1.192883124911114e-001	9.006926e-001	9.019508e-001
1.193722182117443e-001	9.010112e-001	9.022920e-001
1.194571182975115e-001	9.013216e-001	9.026367e-001
1.195469773267677e-001	9.016433e-001	9.030009e-001
1.196298983008326e-001	9.019378e-001	9.033364e-001
1.197267799203459e-001	9.022810e-001	9.037277e-001
1.198280912604385e-001	9.026390e-001	9.041360e-001
1.199568632960301e-001	9.030929e-001	9.046538e-001
1.199730288154640e-001	9.031498e-001	9.047188e-001
1.200053598543318e-001	9.032633e-001	9.048486e-001
1.200571764333338e-001	9.034453e-001	9.050564e-001
1.200791593200489e-001	9.035224e-001	9.051445e-001
1.200971250676387e-001	9.035854e-001	9.052164e-001
1.201016165045361e-001	9.036012e-001	9.052344e-001
1.201105993783311e-001	9.036326e-001	9.052704e-001
1.201128450967798e-001	9.036405e-001	9.052794e-001
1.201134065263920e-001	9.036425e-001	9.052816e-001
1.201145293856163e-001	9.036464e-001	9.052861e-001
1.201167751040650e-001	9.036543e-001	9.052951e-001
1.201212665409625e-001	9.036700e-001	9.053131e-001
1.201284949798871e-001	9.036953e-001	9.053420e-001
1.201428976287115e-001	9.037457e-001	9.053997e-001
1.201644128880229e-001	9.038210e-001	9.054857e-001
1.201988901593371e-001	9.039416e-001	9.056236e-001
1.202422497176094e-001	9.040931e-001	9.057968e-001
1.202927710369213e-001	9.042704e-001	9.059985e-001
1.203551989553878e-001	9.044951e-001	9.062474e-001
1.204435199914472e-001	9.048300e-001	9.065989e-001
1.205373821167544e-001	9.052093e-001	9.069719e-001
1.206306815890118e-001	9.056041e-001	9.073419e-001
1.206457102322140e-001	9.056693e-001	9.074014e-001
1.206757675186184e-001	9.058011e-001	9.075205e-001
1.206832818402195e-001	9.058341e-001	9.075502e-001
1.206983104834217e-001	9.059002e-001	9.076096e-001
1.207020676442222e-001	9.059168e-001	9.076245e-001
1.207095819658233e-001	9.059499e-001	9.076543e-001
1.207204837529256e-001	9.059979e-001	9.076974e-001
1.207339492729594e-001	9.060572e-001	9.077506e-001
1.207474773251419e-001	9.061168e-001	9.078041e-001
1.207668291616520e-001	9.062019e-001	9.078806e-001
1.207875381640642e-001	9.062929e-001	9.079624e-001
1.207927154146673e-001	9.063156e-001	9.079828e-001
1.208030699158734e-001	9.063607e-001	9.080237e-001
1.208237789182857e-001	9.064505e-001	9.081055e-001
1.208549852826445e-001	9.065835e-001	9.082286e-001
1.208907148934866e-001	9.067324e-001	9.083695e-001
1.209310322712214e-001	9.068964e-001	9.085283e-001
1.210116670266912e-001	9.072237e-001	9.088455e-001
1.210950872776573e-001	9.075729e-001	9.091733e-001
1.211736593190923e-001	9.079184e-001	9.094813e-001
1.212638440310603e-001	9.083319e-001	9.098344e-001
1.213475506348758e-001	9.087242e-001	9.101615e-001
1.213599097339207e-001	9.087826e-001	9.102097e-001
1.213846279320103e-001	9.088995e-001	9.103062e-001
1.213890812463960e-001	9.089206e-001	9.103236e-001
1.213901945749924e-001	9.089258e-001	9.103279e-001
1.213924212321852e-001	9.089363e-001	9.103366e-001
1.213968745465708e-001	9.089572e-001	9.103540e-001
1.214057811753421e-001	9.089988e-001	9.103887e-001
1.214235944328846e-001	9.090813e-001	9.104581e-001
1.214278293108596e-001	9.091008e-001	9.104747e-001
1.214362990668095e-001	9.091392e-001	9.105077e-001
1.214466948572351e-001	9.091859e-001	9.105482e-001
1.214586622521527e-001	9.092391e-001	9.105948e-001
1.214710777342851e-001	9.092934e-001	9.106432e-001
1.214883829975364e-001	9.093679e-001	9.107105e-001
1.215070529594889e-001	9.094462e-001	9.107832e-001
1.215443928833939e-001	9.095981e-001	9.109284e-001
1.215867310390711e-001	9.097639e-001	9.110930e-001
1.216407971884865e-001	9.099675e-001	9.113029e-001
1.217040574218326e-001	9.102015e-001	9.115483e-001
1.217760671759029e-001	9.104691e-001	9.118271e-001
1.217877193365544e-001	9.105135e-001	9.118721e-001
1.218110236578574e-001	9.106041e-001	9.119623e-001
1.218263490042043e-001	9.106642e-001	9.120216e-001
1.218301803407910e-001	9.106794e-001	9.120364e-001
1.218378430139644e-001	9.107100e-001	9.120660e-001
1.218391442125244e-001	9.107152e-001	9.120710e-001
1.218417466096445e-001	9.107257e-001	9.120811e-001
1.218469514038846e-001	9.107467e-001	9.121012e-001
1.218573609923648e-001	9.107889e-001	9.121414e-001
1.218678307528393e-001	9.108317e-001	9.121819e-001
1.218844843755605e-001	9.109004e-001	9.122462e-001
1.219019531232041e-001	9.109734e-001	9.123136e-001
1.219368906184913e-001	9.111216e-001	9.124483e-001
1.219805287241157e-001	9.113095e-001	9.126166e-001
1.220325727381692e-001	9.115368e-001	9.128170e-001
1.220959377029976e-001	9.118167e-001	9.130607e-001
1.221072829607720e-001	9.118675e-001	9.131043e-001
1.221299734763206e-001	9.119702e-001	9.131915e-001
1.221356461052078e-001	9.119960e-001	9.132133e-001
1.221469913629821e-001	9.120482e-001	9.132568e-001
1.221696818785308e-001	9.121530e-001	9.133440e-001
1.221724910316260e-001	9.121661e-001	9.133547e-001
1.221781093378164e-001	9.121922e-001	9.133763e-001
1.221893459501971e-001	9.122446e-001	9.134194e-001
1.222034605590357e-001	9.123104e-001	9.134735e-001
1.222188923465786e-001	9.123825e-001	9.135327e-001
1.222497559216645e-001	9.125270e-001	9.136510e-001
1.222918820613455e-001	9.127241e-001	9.138123e-001
1.223401396475320e-001	9.129500e-001	9.139969e-001
1.223994932988984e-001	9.132296e-001	9.142237e-001
1.224800539424046e-001	9.136142e-001	9.145311e-001
1.224917455633987e-001	9.136711e-001	9.145757e-001
1.225151288053870e-001	9.137865e-001	9.146648e-001
1.225209746158840e-001	9.138155e-001	9.146871e-001
1.225326662368781e-001	9.138737e-001	9.147316e-001
1.225560494788664e-001	9.139898e-001	9.148206e-001
1.225875174115575e-001	9.141452e-001	9.149404e-001
1.226202698037931e-001	9.143046e-001	9.150649e-001
1.226857745882643e-001	9.146167e-001	9.153137e-001
1.227736899999645e-001	9.150270e-001	9.156471e-001
1.227840446617467e-001	9.150743e-001	9.156863e-001
1.228047539853110e-001	9.151675e-001	9.157647e-001
1.228461726324397e-001	9.153520e-001	9.159215e-001
1.228565272942219e-001	9.153978e-001	9.159607e-001
1.228591159596675e-001	9.154091e-001	9.159704e-001
1.228642932905586e-001	9.154318e-001	9.159901e-001
1.228655876232813e-001	9.154375e-001	9.159949e-001
1.228681762887269e-001	9.154488e-001	9.160047e-001
1.228733536196180e-001	9.154713e-001	9.160243e-001
1.228837082814001e-001	9.155160e-001	9.160634e-001
1.229038075352703e-001	9.156013e-001	9.161394e-001
1.229413533743773e-001	9.157560e-001	9.162812e-001
1.229959742350390e-001	9.159715e-001	9.164872e-001
1.230888278913176e-001	9.163185e-001	9.168370e-001
1.231895759460402e-001	9.166762e-001	9.172157e-001
1.232806255313489e-001	9.169868e-001	9.175572e-001
1.233643847543200e-001	9.172667e-001	9.178708e-001
1.234540202109626e-001	9.175637e-001	9.182057e-001
1.235558646365143e-001	9.179001e-001	9.185855e-001
1.236372796492246e-001	9.181684e-001	9.188885e-001
1.236495534844506e-001	9.182088e-001	9.189342e-001
1.236741011549027e-001	9.182895e-001	9.190254e-001
1.237025429627701e-001	9.183829e-001	9.191310e-001
1.237198586494355e-001	9.184397e-001	9.191953e-001
1.237217946590047e-001	9.184461e-001	9.192025e-001
1.237256666781431e-001	9.184588e-001	9.192169e-001
1.237266346829277e-001	9.184620e-001	9.192204e-001
1.237285706924969e-001	9.184683e-001	9.192277e-001
1.237324427116354e-001	9.184810e-001	9.192420e-001
1.237401867499122e-001	9.185064e-001	9.192708e-001
1.237500561623436e-001	9.185388e-001	9.193074e-001
1.237649362400957e-001	9.185876e-001	9.193625e-001
1.237806800588988e-001	9.186392e-001	9.194209e-001
1.238121676965049e-001	9.187422e-001	9.195375e-001
1.238548877166484e-001	9.188820e-001	9.196957e-001
1.239037000872011e-001	9.190419e-001	9.198763e-001
1.239641510037643e-001	9.192438e-001	9.200996e-001
1.240467712094721e-001	9.195284e-001	9.204043e-001
1.240635104091414e-001	9.195886e-001	9.204659e-001
1.240969888084801e-001	9.197142e-001	9.205892e-001
1.241546690535492e-001	9.199355e-001	9.208014e-001
1.241626988175899e-001	9.199670e-001	9.208309e-001
1.241787583456716e-001	9.200310e-001	9.208899e-001
1.241827732276919e-001	9.200470e-001	9.209046e-001
1.241908029917327e-001	9.200794e-001	9.209341e-001
1.242068625198144e-001	9.201443e-001	9.209931e-001
1.242098394534105e-001	9.201564e-001	9.210041e-001
1.242105836868096e-001	9.201593e-001	9.210068e-001
1.242120721536077e-001	9.201654e-001	9.210123e-001
1.242150490872039e-001	9.201775e-001	9.210232e-001
1.242210029543962e-001	9.202018e-001	9.210451e-001
1.242293158999346e-001	9.202359e-001	9.210756e-001
1.242459417910113e-001	9.203042e-001	9.211366e-001
1.242712492174350e-001	9.204090e-001	9.212294e-001
1.243111145615568e-001	9.205748e-001	9.213755e-001
1.243558190714677e-001	9.207615e-001	9.215391e-001
1.244113938938595e-001	9.209937e-001	9.217424e-001
1.244199269671224e-001	9.210293e-001	9.217736e-001
1.244220602354381e-001	9.210383e-001	9.217814e-001
1.244263267720696e-001	9.210560e-001	9.217970e-001
1.244348598453325e-001	9.210916e-001	9.218282e-001
1.244519259918584e-001	9.211625e-001	9.218905e-001
1.244744166415011e-001	9.212563e-001	9.219726e-001
1.245193979407866e-001	9.214456e-001	9.221367e-001
1.245844689398722e-001	9.217253e-001	9.223738e-001
1.246767197896318e-001	9.221324e-001	9.227093e-001
1.247554712772498e-001	9.224871e-001	9.229952e-001
1.248350234497227e-001	9.228488e-001	9.232834e-001
1.248460344141914e-001	9.228989e-001	9.233233e-001
1.248680563431288e-001	9.229987e-001	9.234030e-001
1.248735618253631e-001	9.230236e-001	9.234229e-001
