time	V(spikes1)	V(spikes2)	V(spikes3)	V(spikes4)	V(spikes5)	V(spikes6)	V(spikes7)	V(spikes8)
1.293179253638990e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	5.668554e-003	2.991777e-003	5.696252e-003	1.206243e-002
1.309404445527983e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	4.272135e-003	3.195342e-003	6.390579e-003	1.384857e-002
1.326005825377391e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	3.394440e-003	3.469845e-003	7.197905e-003	1.599340e-002
1.343488135214595e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654016e-007	2.871491e-003	3.820680e-003	8.168177e-003	1.868639e-002
1.362140695441319e-002	2.654015e-007	2.654016e-007	2.654016e-007	2.654016e-007	2.610726e-003	4.259463e-003	9.361535e-003	2.219909e-002
1.382820870966877e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	2.552813e-003	4.823916e-003	1.091404e-002	2.716012e-002
1.406392822094001e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	2.674624e-003	5.576277e-003	1.305879e-002	3.497224e-002
1.435307434767646e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	2.983792e-003	6.657657e-003	1.631029e-002	4.921949e-002
1.459595741925676e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	3.333405e-003	7.711492e-003	1.968139e-002	6.785504e-002
1.476237114417476e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	3.611054e-003	8.519736e-003	2.240354e-002	8.619574e-002
1.478596041365436e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	3.653510e-003	8.643542e-003	2.283773e-002	8.970030e-002
1.483313895261357e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	3.742370e-003	8.904849e-003	2.378344e-002	9.883980e-002
1.492749603053198e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	3.926043e-003	9.450358e-003	2.581484e-002	1.240052e-001
1.501930327035869e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	4.110548e-003	1.000401e-002	2.793530e-002	1.578598e-001
1.503246302846824e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	4.137771e-003	1.008653e-002	2.825994e-002	1.648283e-001
1.505878254468733e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	4.193152e-003	1.025548e-002	2.893538e-002	1.824705e-001
1.506536242374211e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	4.207097e-003	1.029814e-002	2.910721e-002	1.877411e-001
1.507852218185165e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	4.235154e-003	1.038418e-002	2.945597e-002	2.000176e-001
1.508181212137904e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	4.242193e-003	1.040580e-002	2.954393e-002	2.035198e-001
1.508839200043381e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	4.256314e-003	1.044922e-002	2.972118e-002	2.113772e-001
1.509003697019751e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	4.259850e-003	1.046011e-002	2.976568e-002	2.135403e-001
1.509332690972489e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	4.266939e-003	1.048194e-002	2.985520e-002	2.191365e-001
1.509990678877967e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	4.281150e-003	1.052576e-002	3.003530e-002	2.356181e-001
1.510829555200916e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	4.299341e-003	1.058194e-002	3.026728e-002	2.662443e-001
1.512240861996260e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	4.330113e-003	1.067720e-002	3.066299e-002	3.335031e-001
1.513715072349122e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	4.362524e-003	1.077789e-002	3.108528e-002	4.203637e-001
1.516663493054846e-002	2.654016e-007	2.654016e-007	2.654016e-007	2.654016e-007	4.428137e-003	1.098282e-002	3.195704e-002	6.285636e-001
