time	V(spikes1)	V(spikes2)	V(spikes3)	V(spikes4)	V(spikes5)	V(spikes6)	V(spikes7)	V(spikes8)
1.254832088528758e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.713210e-003	2.115525e-001	1.454733e-002	3.643078e-003
1.255598781419264e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.718740e-003	2.193436e-001	1.429089e-002	3.658705e-003
1.255790454641891e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.720124e-003	2.214608e-001	1.422745e-002	3.662634e-003
1.256173801087144e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.722894e-003	2.262883e-001	1.410223e-002	3.670546e-003
1.256940493977650e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.728436e-003	2.372479e-001	1.385417e-002	3.686449e-003
1.257132167200276e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.729823e-003	2.408479e-001	1.379286e-002	3.690448e-003
1.257515513645529e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.732598e-003	2.512811e-001	1.367184e-002	3.698500e-003
1.258282206536036e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.738156e-003	2.795694e-001	1.343361e-002	3.714736e-003
1.259511372150216e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.747080e-003	3.363087e-001	1.306047e-002	3.741071e-003
1.260801930992158e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.756474e-003	4.091567e-001	1.268291e-002	3.769229e-003
1.263383048676043e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.775336e-003	5.842903e-001	1.196931e-002	3.827090e-003
1.267269745827304e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.803894e-003	8.843757e-001	1.097547e-002	3.917394e-003
1.271928072234791e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.838374e-003	1.262843e+000	9.903123e-003	4.030657e-003
1.277385286351512e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.879151e-003	1.682428e+000	8.804490e-003	4.170750e-003
1.284436233323630e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	6.932503e-003	2.132003e+000	7.612117e-003	4.364182e-003
1.294786913271730e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.012043e-003	2.608689e+000	6.201608e-003	4.670353e-003
1.305358453532912e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.094801e-003	2.907875e+000	5.092676e-003	5.010219e-003
1.316812137967719e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.185929e-003	3.087757e+000	4.157182e-003	5.404398e-003
1.318460440463373e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.199216e-003	3.100566e+000	4.047801e-003	5.464199e-003
1.321757045454681e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.226008e-003	3.110744e+000	3.857144e-003	5.587648e-003
1.322412496088626e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.231352e-003	3.109924e+000	3.821073e-003	5.612499e-003
1.323723397356516e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.242081e-003	3.096930e+000	3.753129e-003	5.662931e-003
1.326345199892297e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.263617e-003	3.047288e+000	3.624705e-003	5.765207e-003
1.329376513843551e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.288644e-003	2.969028e+000	3.487754e-003	5.885776e-003
1.332801243336306e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.317130e-003	2.864917e+000	3.350361e-003	6.025856e-003
1.338735939368403e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.367033e-003	2.670216e+000	3.150821e-003	6.278651e-003
1.348146004711273e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.447227e-003	2.355573e+000	2.900441e-003	6.699753e-003
1.356132882372866e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.516360e-003	2.093718e+000	2.743589e-003	7.077895e-003
1.363644011510597e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.582489e-003	1.859048e+000	2.643791e-003	7.455791e-003
1.372139656236412e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.658540e-003	1.610927e+000	2.573764e-003	7.909293e-003
1.380551381175653e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.735190e-003	1.386192e+000	2.541166e-003	8.387545e-003
1.390346353414140e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.826200e-003	1.152854e+000	2.541524e-003	8.984257e-003
1.400823627331968e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	7.925735e-003	9.377689e-001	2.578855e-003	9.675063e-003
1.413958447121786e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	8.053849e-003	7.162322e-001	2.668883e-003	1.062691e-002
1.429539334329464e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	8.210935e-003	5.147172e-001	2.824302e-003	1.190115e-002
1.450687555617358e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	8.432306e-003	3.185580e-001	3.094285e-003	1.388672e-002
1.468464170148989e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	8.625889e-003	2.056349e-001	3.363032e-003	1.582115e-002
1.484104291446236e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	8.803225e-003	1.399968e-001	3.631309e-003	1.780665e-002
1.500080697902058e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	8.991553e-003	9.487093e-002	3.933217e-003	2.017492e-002
1.517021930525453e-002	2.654015e-007	2.654015e-007	2.654015e-007	2.654015e-007	9.199090e-003	6.247492e-002	4.281714e-003	2.312230e-002
