time	V(n038)
7.009645761708305e-001	7.897812e-001
7.009894938460715e-001	7.897384e-001
7.010154624608093e-001	7.896844e-001
7.010673996902848e-001	7.895480e-001
7.011469327826504e-001	7.892897e-001
7.012187221837269e-001	7.890121e-001
7.012914863146647e-001	7.886931e-001
7.013732133014277e-001	7.883067e-001
7.014595439903184e-001	7.878809e-001
7.015495138744553e-001	7.874289e-001
7.016473472658195e-001	7.869345e-001
7.017609298463525e-001	7.863588e-001
7.018966341290747e-001	7.856686e-001
7.020684852853547e-001	7.847912e-001
7.022272337757424e-001	7.839778e-001
7.023260882719824e-001	7.834697e-001
7.023803819121461e-001	7.831901e-001
7.023906287621516e-001	7.831373e-001
7.024111224621626e-001	7.830316e-001
7.024259190951659e-001	7.829552e-001
7.024296182534168e-001	7.829361e-001
7.024370165699184e-001	7.828979e-001
7.024383377220642e-001	7.828911e-001
7.024409800263557e-001	7.828774e-001
7.024462646349388e-001	7.828501e-001
7.024568338521048e-001	7.827955e-001
7.024677864324872e-001	7.827390e-001
7.024850560579599e-001	7.826497e-001
7.025031972712104e-001	7.825559e-001
7.025394796977115e-001	7.823681e-001
7.025833827059855e-001	7.821415e-001
7.026368162046967e-001	7.818740e-001
7.027014345719247e-001	7.815883e-001
7.027966621361651e-001	7.812658e-001
7.028945465052847e-001	7.810487e-001
7.030126000191640e-001	7.808815e-001
7.030271529713837e-001	7.808659e-001
7.030562588758231e-001	7.808382e-001
7.030635353519330e-001	7.808312e-001
7.030780883041528e-001	7.808167e-001
7.031071942085921e-001	7.807865e-001
7.031144706847020e-001	7.807785e-001
7.031290236369218e-001	7.807602e-001
7.031581295413611e-001	7.807162e-001
7.031946647864240e-001	7.806463e-001
7.032294684204180e-001	7.805594e-001
7.032990756884061e-001	7.803380e-001
7.033760025949236e-001	7.800422e-001
7.034517662980886e-001	7.797049e-001
7.035321381206962e-001	7.793118e-001
7.036181352467581e-001	7.788684e-001
7.037058297716390e-001	7.784050e-001
7.038019607531557e-001	7.778925e-001
7.039120361119445e-001	7.773039e-001
7.040441272549451e-001	7.765955e-001
7.042083655940271e-001	7.757115e-001
7.043886437349790e-001	7.747375e-001
7.045724401921587e-001	7.737404e-001
7.047366352918932e-001	7.728462e-001
7.048932980301054e-001	7.719897e-001
7.050615219982674e-001	7.710666e-001
7.052191421387882e-001	7.701986e-001
7.053801105946096e-001	7.693090e-001
7.055343067251726e-001	7.684538e-001
7.056926652671737e-001	7.675726e-001
7.058476468083152e-001	7.667072e-001
7.060066427967995e-001	7.658165e-001
7.061646548688076e-001	7.649283e-001
7.063041913989657e-001	7.641419e-001
7.063634499527032e-001	7.638072e-001
7.064020106504437e-001	7.635891e-001
7.064116508248789e-001	7.635346e-001
7.064309311737491e-001	7.634254e-001
7.064357512609667e-001	7.633982e-001
7.064369562827710e-001	7.633913e-001
7.064393663263798e-001	7.633777e-001
7.064441864135974e-001	7.633504e-001
7.064528491283747e-001	7.633013e-001
7.064670169733536e-001	7.632210e-001
7.064820482196798e-001	7.631359e-001
7.065084805294321e-001	7.629859e-001
7.065484445041514e-001	7.627593e-001
7.065949522077278e-001	7.624993e-001
7.066510810102448e-001	7.622092e-001
7.067234803850192e-001	7.619157e-001
7.068325211359094e-001	7.616463e-001
7.069498779609356e-001	7.615180e-001
7.070602605670417e-001	7.614775e-001
7.070788588585202e-001	7.614734e-001
7.070835084313898e-001	7.614722e-001
7.070928075771290e-001	7.614695e-001
7.070951323635638e-001	7.614688e-001
7.070997819364334e-001	7.614672e-001
7.071090810821726e-001	7.614630e-001
7.071276793736511e-001	7.614511e-001
7.071542738551392e-001	7.614247e-001
7.071841249418771e-001	7.613780e-001
7.072366056596992e-001	7.612507e-001
7.073321278785587e-001	7.609300e-001
7.074075744174573e-001	7.606106e-001
7.074797728201009e-001	7.602528e-001
7.075669754524532e-001	7.597817e-001
7.076491150019810e-001	7.593165e-001
7.077447443495740e-001	7.587629e-001
7.078430163797068e-001	7.581903e-001
7.079667837039181e-001	7.574672e-001
7.081075607140586e-001	7.566424e-001
7.082992194492506e-001	7.555159e-001
7.084855756754273e-001	7.544169e-001
7.086475238907503e-001	7.534586e-001
7.088040286787609e-001	7.525294e-001
7.089760384927709e-001	7.515051e-001
7.091369430462844e-001	7.505439e-001
7.092982033748615e-001	7.495776e-001
7.094526852217034e-001	7.486493e-001
7.096105832100115e-001	7.476977e-001
7.097655535141524e-001	7.467610e-001
7.099236426231361e-001	7.458027e-001
7.100804850724505e-001	7.448496e-001
7.101815728182752e-001	7.442340e-001
7.102354654282543e-001	7.439052e-001
7.102692421516509e-001	7.436991e-001
7.102776863325000e-001	7.436475e-001
7.102945746941983e-001	7.435443e-001
7.102987967846229e-001	7.435185e-001
7.103072409654720e-001	7.434669e-001
7.103212895445444e-001	7.433810e-001
7.103383638499671e-001	7.432767e-001
7.103572851686423e-001	7.431609e-001
7.103951278059927e-001	7.429293e-001
7.104381778571872e-001	7.426664e-001
7.104927149721835e-001	7.423397e-001
7.105565164586133e-001	7.419887e-001
7.106536491876031e-001	7.415400e-001
7.107529036649589e-001	7.411811e-001
7.108704694012187e-001	7.408379e-001
7.108851457121980e-001	7.407994e-001
7.109144983341565e-001	7.407253e-001
7.109592813985780e-001	7.406108e-001
7.109606808693412e-001	7.406072e-001
7.109634798108675e-001	7.405999e-001
7.109690776939202e-001	7.405851e-001
7.109704771646833e-001	7.405815e-001
7.109732761062096e-001	7.405740e-001
7.109788739892623e-001	7.405589e-001
7.109900697553676e-001	7.405275e-001
7.110106724104313e-001	7.404655e-001
7.110439535142512e-001	7.403530e-001
7.111000218851081e-001	7.401312e-001
7.111879952051760e-001	7.397265e-001
7.112587149116595e-001	7.393585e-001
7.113307312823733e-001	7.389482e-001
7.114195789564235e-001	7.384149e-001
7.115021858644980e-001	7.379048e-001
7.115970400984103e-001	7.373119e-001
7.116938963348177e-001	7.367045e-001
7.118152199153093e-001	7.359421e-001
7.119528787026791e-001	7.350751e-001
7.121386991303275e-001	7.339017e-001
7.123332367686281e-001	7.326698e-001
7.124990557929540e-001	7.316167e-001
7.126551502047784e-001	7.306227e-001
7.128278409923037e-001	7.295201e-001
7.129884559713281e-001	7.284919e-001
7.131502363813098e-001	7.274536e-001
7.133045974175423e-001	7.264606e-001
7.134628460091762e-001	7.254401e-001
7.136177357567868e-001	7.244390e-001
7.137331669397865e-001	7.236916e-001
7.137488489774654e-001	7.235900e-001
7.137802130528231e-001	7.233866e-001
7.137880540716626e-001	7.233357e-001
7.138037361093415e-001	7.232339e-001
7.138351001846992e-001	7.230303e-001
7.138400100748945e-001	7.229984e-001
7.138498298552851e-001	7.229347e-001
7.138522848003828e-001	7.229187e-001
7.138571946905781e-001	7.228869e-001
7.138670144709687e-001	7.228230e-001
7.138806737827239e-001	7.227343e-001
7.138954467443891e-001	7.226383e-001
7.139249926677196e-001	7.224462e-001
7.139664157840162e-001	7.221769e-001
7.140142672078261e-001	7.218689e-001
7.140721113195337e-001	7.215167e-001
7.141491052182863e-001	7.211180e-001
7.142674586474728e-001	7.206493e-001
7.143763078821949e-001	7.203289e-001
7.144947394911037e-001	7.200406e-001
7.144974986597319e-001	7.200341e-001
7.145030169969884e-001	7.200209e-001
7.145140536715015e-001	7.199938e-001
7.145361270205275e-001	7.199362e-001
7.145691523951572e-001	7.198396e-001
7.146065070922139e-001	7.197133e-001
7.146457037432367e-001	7.195638e-001
7.146555029059923e-001	7.195229e-001
7.146751012315038e-001	7.194344e-001
7.147142978825266e-001	7.192494e-001
7.147191359845688e-001	7.192255e-001
7.147288121886531e-001	7.191761e-001
7.147419513551817e-001	7.191078e-001
7.147549092100932e-001	7.190388e-001
7.147746759551856e-001	7.189307e-001
7.147955521525633e-001	7.188128e-001
7.148373045473188e-001	7.185689e-001
7.148810984075138e-001	7.183142e-001
7.149406184460017e-001	7.180060e-001
7.150103730143486e-001	7.177589e-001
7.151023956714693e-001	7.176369e-001
7.152000439893632e-001	7.176940e-001
7.153132269223935e-001	7.178736e-001
7.153258022960394e-001	7.178962e-001
7.153509530433311e-001	7.179402e-001
7.153572407301541e-001	7.179506e-001
7.153698161037999e-001	7.179693e-001
7.153949668510916e-001	7.179993e-001
7.154272925681973e-001	7.180204e-001
7.154598675928674e-001	7.180151e-001
7.154999807162253e-001	7.179639e-001
7.155683458832610e-001	7.177908e-001
7.156473321778386e-001	7.174929e-001
7.157231902396676e-001	7.171230e-001
7.158020875877467e-001	7.166726e-001
7.158875465078917e-001	7.161377e-001
7.159739859736297e-001	7.155686e-001
7.160691164001940e-001	7.149279e-001
7.161771812943956e-001	7.141952e-001
7.163069715025090e-001	7.133130e-001
7.164664681656542e-001	7.122267e-001
7.166378176884616e-001	7.110569e-001
7.167972592125647e-001	7.099658e-001
7.169546321407270e-001	7.088864e-001
7.171085973639790e-001	7.078279e-001
7.172659813684846e-001	7.067435e-001
7.174225343683786e-001	7.056624e-001
7.175822667120461e-001	7.045570e-001
7.177398371802882e-001	7.034641e-001
7.178968978015126e-001	7.023724e-001
7.180525579257829e-001	7.012882e-001
7.182092619488099e-001	7.001944e-001
7.183663601340533e-001	6.990955e-001
7.185257074440059e-001	6.979787e-001
7.186875703788829e-001	6.968418e-001
7.188546782017773e-001	6.956655e-001
7.190291668853541e-001	6.944347e-001
7.192158959263841e-001	6.931145e-001
7.194203140625796e-001	6.916656e-001
7.196517196910888e-001	6.900210e-001
7.199224214212939e-001	6.880921e-001
7.201017900967428e-001	6.868113e-001
7.201271850349776e-001	6.866297e-001
7.201779749114472e-001	6.862661e-001
7.202795546643863e-001	6.855383e-001
7.203586042207902e-001	6.849716e-001
7.203702293438832e-001	6.848882e-001
7.203934795900691e-001	6.847214e-001
7.203992921516156e-001	6.846796e-001
7.204109172747085e-001	6.845962e-001
7.204138235554818e-001	6.845753e-001
7.204196361170283e-001	6.845336e-001
7.204312612401213e-001	6.844501e-001
7.204463129161277e-001	6.843421e-001
7.204628853795499e-001	6.842231e-001
7.204960303063944e-001	6.839849e-001
7.205383100642037e-001	6.836822e-001
7.205886897636800e-001	6.833318e-001
7.206485926980674e-001	6.829588e-001
7.207328311047296e-001	6.825495e-001
7.208333446768240e-001	6.822227e-001
7.209511947149234e-001	6.819775e-001
7.210625446774462e-001	6.817942e-001
7.210685881787970e-001	6.817839e-001
7.210806751814987e-001	6.817607e-001
7.211048491869018e-001	6.817072e-001
7.211368366506494e-001	6.816217e-001
7.211700297507949e-001	6.815190e-001
7.211706609402350e-001	6.815168e-001
7.211719233191151e-001	6.815123e-001
7.211744480768754e-001	6.815031e-001
7.211794975923960e-001	6.814844e-001
7.211884994310684e-001	6.814498e-001
7.212038989950651e-001	6.813876e-001
7.212179013587265e-001	6.813273e-001
7.212459060860496e-001	6.811960e-001
7.212884902807545e-001	6.809775e-001
7.213353226890742e-001	6.807156e-001
7.213944621154937e-001	6.803700e-001
7.214704244632179e-001	6.799413e-001
7.215614717622484e-001	6.794788e-001
7.216472987767179e-001	6.790983e-001
7.217444355375385e-001	6.787066e-001
7.218331276001998e-001	6.783392e-001
7.219231220592298e-001	6.779212e-001
7.219690846644840e-001	6.776749e-001
7.220351285813762e-001	6.772769e-001
7.221104375308540e-001	6.767852e-001
7.221922688815604e-001	6.762164e-001
7.222835750196168e-001	6.755557e-001
7.223694853758010e-001	6.749215e-001
7.224637609945122e-001	6.742202e-001
7.225663399189949e-001	6.734557e-001
7.226908159169680e-001	6.725268e-001
7.228375520378755e-001	6.714301e-001
7.229946378277242e-001	6.702541e-001
7.231663284212742e-001	6.689666e-001
7.233225847737608e-001	6.677927e-001
7.234821391453342e-001	6.665920e-001
7.236347818556760e-001	6.654414e-001
7.237933206877594e-001	6.642445e-001
7.239481925374802e-001	6.630733e-001
7.241079440086592e-001	6.618633e-001
7.242638930457376e-001	6.606802e-001
7.244215716773769e-001	6.594821e-001
7.245770478323226e-001	6.582990e-001
7.247353096290085e-001	6.570928e-001
7.248938375055649e-001	6.558828e-001
7.250569077918544e-001	6.546362e-001
7.252240282697207e-001	6.533567e-001
7.254007315446452e-001	6.520016e-001
7.255897740867520e-001	6.505496e-001
7.258002623462398e-001	6.489298e-001
7.260407528361280e-001	6.470755e-001
7.263362095821826e-001	6.447927e-001
7.265326516996851e-001	6.432726e-001
7.265591894275898e-001	6.430670e-001
7.266122648833991e-001	6.426555e-001
7.267184157950178e-001	6.418320e-001
7.267991060619167e-001	6.412057e-001
7.268105171154342e-001	6.411171e-001
7.268333392224693e-001	6.409399e-001
7.268390447492281e-001	6.408955e-001
7.268504558027457e-001	6.408069e-001
7.268533085661251e-001	6.407847e-001
7.268590140928839e-001	6.407404e-001
7.268704251464014e-001	6.406518e-001
7.268852512883762e-001	6.405365e-001
7.269015007724804e-001	6.404102e-001
7.269339997406886e-001	6.401576e-001
7.269766267486554e-001	6.398267e-001
7.270264501848948e-001	6.394460e-001
7.270865783789928e-001	6.390160e-001
7.271698563164383e-001	6.385024e-001
7.272704915969607e-001	6.380049e-001
7.273882512369474e-001	6.375335e-001
7.274994716535428e-001	6.370906e-001
7.277219124867335e-001	6.360552e-001
7.277986769208891e-001	6.356179e-001
7.278636164260000e-001	6.351834e-001
7.279433894797440e-001	6.346076e-001
7.280279086858739e-001	6.339674e-001
7.281131392909611e-001	6.333028e-001
7.282007723886809e-001	6.326107e-001
7.283001406143750e-001	6.318229e-001
7.284146552524825e-001	6.309140e-001
7.285539652975793e-001	6.298072e-001
7.287283504776835e-001	6.284202e-001
7.289268781913824e-001	6.268390e-001
7.290964255051017e-001	6.254870e-001
7.292526084357427e-001	6.242400e-001
7.294264889461453e-001	6.228501e-001
7.295865946568269e-001	6.215688e-001
7.297488599144001e-001	6.202688e-001
7.299028275411045e-001	6.190340e-001
7.300612730255256e-001	6.177620e-001
7.302155930686092e-001	6.165218e-001
7.303736484379524e-001	6.152503e-001
7.305294000627667e-001	6.139963e-001
7.306891695332868e-001	6.127085e-001
7.308494436051750e-001	6.114154e-001
7.310161102423800e-001	6.100696e-001
7.311882598262787e-001	6.086780e-001
7.313731732926475e-001	6.071818e-001
7.315736955027290e-001	6.055576e-001
7.318012300628002e-001	6.037124e-001
7.320657714440910e-001	6.015643e-001
7.323970750724373e-001	5.988702e-001
7.327507768536242e-001	5.959898e-001
7.330033369182744e-001	5.939308e-001
7.330386005655297e-001	5.936431e-001
7.331091278600403e-001	5.930673e-001
7.332501824490616e-001	5.919154e-001
7.333871075710841e-001	5.907967e-001
7.334034418249409e-001	5.906633e-001
7.334361103326547e-001	5.903962e-001
7.334442774595831e-001	5.903294e-001
7.334606117134399e-001	5.901959e-001
7.334744336796076e-001	5.900829e-001
7.334887389743388e-001	5.899659e-001
7.334891860147991e-001	5.899622e-001
7.334900800957198e-001	5.899550e-001
7.334918682575612e-001	5.899403e-001
7.334923152980215e-001	5.899367e-001
7.334932093789423e-001	5.899294e-001
7.334949975407836e-001	5.899147e-001
7.334985738644664e-001	5.898855e-001
7.335057265118319e-001	5.898270e-001
7.335188445240934e-001	5.897198e-001
7.335403968306353e-001	5.895435e-001
7.335727781813135e-001	5.892787e-001
7.336174134667897e-001	5.889140e-001
7.336661854322456e-001	5.885208e-001
7.337288475862971e-001	5.880421e-001
7.338125069584025e-001	5.874721e-001
7.339090505268300e-001	5.869138e-001
7.340285700964961e-001	5.863168e-001
7.341388733832691e-001	5.857669e-001
7.343594799568151e-001	5.845418e-001
7.344351644253722e-001	5.840542e-001
7.345019808534608e-001	5.835673e-001
7.345824838901026e-001	5.829446e-001
7.346670737235902e-001	5.822652e-001
7.347525257835554e-001	5.815635e-001
7.348405150495110e-001	5.808343e-001
7.349405327237770e-001	5.800036e-001
7.350558278182372e-001	5.790455e-001
7.351961949489217e-001	5.778784e-001
7.353719941425647e-001	5.764160e-001
7.355678242875681e-001	5.747858e-001
7.357363207301582e-001	5.733825e-001
7.358926919262642e-001	5.720794e-001
7.360663434121851e-001	5.706314e-001
7.362264985358542e-001	5.692954e-001
7.363886032263250e-001	5.679425e-001
7.365425976848461e-001	5.666567e-001
7.367009421619634e-001	5.653340e-001
7.368552846473935e-001	5.640443e-001
7.370132572485548e-001	5.627236e-001
7.371690006558301e-001	5.614212e-001
7.373286721896220e-001	5.600854e-001
7.374888884016393e-001	5.587446e-001
7.376554124455848e-001	5.573506e-001
7.378274393155183e-001	5.559100e-001
7.380121634898802e-001	5.543626e-001
7.382125478508611e-001	5.526834e-001
7.384399741353042e-001	5.507770e-001
7.387050425125402e-001	5.485544e-001
7.390374089326106e-001	5.457664e-001
7.394125327837919e-001	5.426188e-001
7.396605491416922e-001	5.405373e-001
7.396949226714541e-001	5.402488e-001
7.397636697309779e-001	5.396717e-001
7.399011638500254e-001	5.385174e-001
7.400235925824363e-001	5.374896e-001
7.400408533656778e-001	5.373447e-001
7.400753749321607e-001	5.370549e-001
7.400840053237814e-001	5.369824e-001
7.401012661070229e-001	5.368375e-001
7.401154881192271e-001	5.367181e-001
7.401190436222782e-001	5.366883e-001
7.401261546283804e-001	5.366285e-001
7.401376585746852e-001	5.365320e-001
7.401491207495345e-001	5.364357e-001
7.401673549435001e-001	5.362827e-001
7.401864885943743e-001	5.361220e-001
7.402247558961229e-001	5.358012e-001
7.402687770420241e-001	5.354389e-001
7.403243114524445e-001	5.350152e-001
7.403905863351048e-001	5.346045e-001
7.404915683124161e-001	5.341744e-001
7.405942200611426e-001	5.339089e-001
7.407102384722595e-001	5.337120e-001
7.407231579058362e-001	5.336920e-001
7.407489967729897e-001	5.336504e-001
7.407554564897780e-001	5.336394e-001
7.407683759233548e-001	5.336154e-001
7.407942147905082e-001	5.335608e-001
7.408264186328764e-001	5.334774e-001
7.408595377492442e-001	5.333691e-001
7.408987494316450e-001	5.332037e-001
7.409763407156196e-001	5.327958e-001
7.410519609006337e-001	5.323231e-001
7.411251805901348e-001	5.318005e-001
7.412042609079510e-001	5.311859e-001
7.412891317645945e-001	5.304902e-001
7.413760968923646e-001	5.297552e-001
7.414708709882557e-001	5.289434e-001
7.415789988498257e-001	5.280139e-001
7.417077101088809e-001	5.269070e-001
7.418659161727225e-001	5.255463e-001
7.419820962809759e-001	5.245469e-001
7.420010981431414e-001	5.243834e-001
7.420391018674725e-001	5.240564e-001
7.421020553195296e-001	5.235147e-001
7.421111573675688e-001	5.234365e-001
7.421293614636475e-001	5.232798e-001
7.421339124876671e-001	5.232407e-001
7.421430145357064e-001	5.231624e-001
7.421612186317851e-001	5.230057e-001
7.421640462582323e-001	5.229814e-001
7.421697015111267e-001	5.229327e-001
7.421810120169156e-001	5.228354e-001
7.422036330284931e-001	5.226408e-001
7.422253583143361e-001	5.224541e-001
7.422688088860221e-001	5.220867e-001
7.423116130438153e-001	5.217593e-001
7.423721247016093e-001	5.214189e-001
7.424402810542347e-001	5.212865e-001
7.425548982006258e-001	5.215209e-001
7.426687208575520e-001	5.220170e-001
7.427828411530086e-001	5.225710e-001
7.428017583232175e-001	5.226508e-001
7.428064876157697e-001	5.226679e-001
7.428159462008742e-001	5.226992e-001
7.428348633710831e-001	5.227509e-001
7.428645588053565e-001	5.228047e-001
7.428976507905016e-001	5.228223e-001
7.429386110371619e-001	5.227719e-001
7.430205315304822e-001	5.225190e-001
7.430927132332910e-001	5.221726e-001
7.431643980539372e-001	5.217211e-001
7.432435542466503e-001	5.211391e-001
7.433278238430541e-001	5.204569e-001
7.434152894549840e-001	5.197061e-001
7.435103860576413e-001	5.188648e-001
7.436196482392233e-001	5.178872e-001
7.437493712517140e-001	5.167240e-001
7.439100342838552e-001	5.152828e-001
7.440759907481085e-001	5.137936e-001
7.442412962815271e-001	5.123098e-001
7.442621058694678e-001	5.121230e-001
7.443037250453491e-001	5.117493e-001
7.443678261279854e-001	5.111738e-001
7.443945723639166e-001	5.109336e-001
7.444012589228994e-001	5.108736e-001
7.444146320408651e-001	5.107535e-001
7.444179753203565e-001	5.107234e-001
7.444246618793393e-001	5.106634e-001
7.444380349973050e-001	5.105433e-001
7.444532245170875e-001	5.104069e-001
7.444685084969070e-001	5.102696e-001
7.444901686023893e-001	5.100751e-001
7.445133315881483e-001	5.098670e-001
7.445596575596661e-001	5.094516e-001
7.446037375727701e-001	5.090638e-001
7.446688755549134e-001	5.085258e-001
7.447435668163334e-001	5.079877e-001
7.448429217711939e-001	5.074011e-001
7.449614399521956e-001	5.068152e-001
7.450713935738849e-001	5.063165e-001
7.450743402227371e-001	5.063032e-001
7.450802335204416e-001	5.062762e-001
7.450920201158506e-001	5.062218e-001
7.450949667647029e-001	5.062081e-001
7.451008600624074e-001	5.061803e-001
7.451126466578164e-001	5.061233e-001
7.451362198486345e-001	5.060038e-001
7.451600007499294e-001	5.058737e-001
7.452075625525192e-001	5.055841e-001
7.452832243519196e-001	5.050687e-001
7.453585323105350e-001	5.045008e-001
7.454311970292726e-001	5.039072e-001
7.455101882736894e-001	5.032263e-001
7.455954895991261e-001	5.024658e-001
7.456820347198033e-001	5.016798e-001
7.457762692113658e-001	5.008178e-001
7.458830695033835e-001	4.998392e-001
7.460102470887431e-001	4.986735e-001
7.461653318224836e-001	4.972518e-001
7.463402319976561e-001	4.956482e-001
7.465093420317981e-001	4.940973e-001
7.466884349895376e-001	4.924546e-001
7.468637334058708e-001	4.908465e-001
7.470275613262253e-001	4.893434e-001
7.471865792201134e-001	4.878843e-001
7.473430239167191e-001	4.864488e-001
7.474998193318283e-001	4.850099e-001
7.476557919132721e-001	4.835787e-001
7.478119950995008e-001	4.821453e-001
7.479679406241079e-001	4.807143e-001
7.481249354159983e-001	4.792738e-001
7.482830983529237e-001	4.778227e-001
7.484439942984851e-001	4.763467e-001
7.486087251876703e-001	4.748356e-001
7.487800460848602e-001	4.732645e-001
7.489610681754590e-001	4.716046e-001
7.491571383257674e-001	4.698073e-001
7.493750951681039e-001	4.678099e-001
7.496254943738239e-001	4.655160e-001
7.497616925934367e-001	4.642687e-001
7.497801443462968e-001	4.640997e-001
7.498170478520171e-001	4.637618e-001
7.498908548634576e-001	4.630862e-001
7.499204071069623e-001	4.628157e-001
7.499795115939716e-001	4.622747e-001
7.499865194289577e-001	4.622106e-001
7.500005350989299e-001	4.620823e-001
7.500209249415620e-001	4.618957e-001
7.500456546355936e-001	4.616694e-001
7.500720307554272e-001	4.614281e-001
7.501155609584450e-001	4.610303e-001
7.501618252232709e-001	4.606130e-001
7.502241084295745e-001	4.600772e-001
7.503019683809883e-001	4.594731e-001
7.504033919096020e-001	4.587921e-001
7.505209843704979e-001	4.580954e-001
7.506318118479313e-001	4.574759e-001
7.506388856623240e-001	4.574364e-001
7.506530332911092e-001	4.573559e-001
7.506813285486799e-001	4.571899e-001
7.507135726594862e-001	4.569905e-001
7.507554691160937e-001	4.567134e-001
7.507976328877193e-001	4.564111e-001
7.508819604309706e-001	4.557564e-001
7.509616092754217e-001	4.550960e-001
7.510374456458663e-001	4.544330e-001
7.511238975532820e-001	4.536521e-001
7.512059054996562e-001	4.528980e-001
7.513004511112731e-001	4.520219e-001
7.513985568057227e-001	4.511113e-001
7.515205974885926e-001	4.499786e-001
7.516594676341653e-001	4.486901e-001
7.518447703500201e-001	4.469715e-001
7.520344459741746e-001	4.452132e-001
7.521987847325411e-001	4.436905e-001
7.523551061109759e-001	4.422429e-001
7.525267951361928e-001	4.406538e-001
7.526871755726048e-001	4.391702e-001
7.528483847816002e-001	4.376797e-001
7.530026105564331e-001	4.362546e-001
7.531603011127666e-001	4.347984e-001
7.533146990344577e-001	4.333735e-001
7.534719892736000e-001	4.319228e-001
7.536273672937087e-001	4.304907e-001
7.537858001782540e-001	4.290314e-001
7.539444814436974e-001	4.275709e-001
7.541079151388662e-001	4.260679e-001
7.542752789738598e-001	4.245299e-001
7.544519659234981e-001	4.229076e-001
7.546400028543423e-001	4.211828e-001
7.548476144883605e-001	4.192804e-001
7.550814982191501e-001	4.171400e-001
7.553563765382533e-001	4.146283e-001
7.556954918733324e-001	4.115356e-001
7.561314572673605e-001	4.075702e-001
7.567237411448087e-001	4.022006e-001
7.572914175597710e-001	3.970735e-001
7.577683586781898e-001	3.927825e-001
7.581557495789051e-001	3.893097e-001
7.584643301209121e-001	3.865518e-001
7.587044213245082e-001	3.844116e-001
7.588856977522668e-001	3.827992e-001
7.590073613327881e-001	3.817188e-001
7.590308460832965e-001	3.815104e-001
7.590778155843133e-001	3.810942e-001
7.591717545863468e-001	3.802627e-001
7.592556327831130e-001	3.795213e-001
7.592945002745816e-001	3.791782e-001
7.593028308575874e-001	3.791048e-001
7.593194920235992e-001	3.789581e-001
7.593236573151021e-001	3.789214e-001
7.593319878981080e-001	3.788483e-001
7.593464847281510e-001	3.787212e-001
7.593649277197481e-001	3.785607e-001
7.593848488523557e-001	3.783897e-001
7.594115976226390e-001	3.781655e-001
7.594363880045975e-001	3.779661e-001
7.594678820192733e-001	3.777287e-001
7.595026689026755e-001	3.774929e-001
7.595493849699622e-001	3.772411e-001
7.596114128187453e-001	3.770888e-001
7.596693101314979e-001	3.773437e-001
7.597256907579909e-001	3.783504e-001
7.597809792969744e-001	3.805748e-001
7.598397983402190e-001	3.848203e-001
7.598980674358604e-001	3.912564e-001
7.599562423032961e-001	3.996652e-001
7.600234428642034e-001	4.102153e-001
7.600890481958665e-001	4.195482e-001
7.601374510561855e-001	4.249354e-001
7.601897721320333e-001	4.289883e-001
7.602728766550259e-001	4.330655e-001
7.603670940015628e-001	4.356588e-001
7.604519792331114e-001	4.366887e-001
7.605354885240788e-001	4.368634e-001
7.606249206841109e-001	4.364957e-001
7.607280367084708e-001	4.356672e-001
7.608450065499689e-001	4.344334e-001
7.609884831544767e-001	4.327241e-001
7.611672636597204e-001	4.305048e-001
7.613548766668409e-001	4.281590e-001
7.615204044299645e-001	4.260893e-001
7.616773684503740e-001	4.241268e-001
7.618502761024246e-001	4.219649e-001
7.620105119972226e-001	4.199616e-001
7.621721151793378e-001	4.179414e-001
7.623262104529628e-001	4.160153e-001
7.624842945025799e-001	4.140397e-001
7.626387680838622e-001	4.121096e-001
7.627965968765910e-001	4.101380e-001
7.629524797916019e-001	4.081912e-001
7.631121222505237e-001	4.061981e-001
7.632725655152554e-001	4.041956e-001
7.634392770647946e-001	4.021157e-001
7.636118324911603e-001	3.999638e-001
7.637973010119867e-001	3.976519e-001
7.639991176058577e-001	3.951378e-001
7.642288484982844e-001	3.922778e-001
7.644994142717051e-001	3.889126e-001
7.648408163915135e-001	3.846716e-001
7.652884173648996e-001	3.791196e-001
7.656435491674141e-001	3.747217e-001
7.658874243268684e-001	3.717063e-001
7.660352701644786e-001	3.698804e-001
7.660580363371318e-001	3.695995e-001
7.661035686824381e-001	3.690377e-001
7.661946333730507e-001	3.679152e-001
7.662940720972905e-001	3.666904e-001
7.663366236103066e-001	3.661668e-001
7.663647457997875e-001	3.658210e-001
7.663846240043527e-001	3.655767e-001
7.663895935554940e-001	3.655157e-001
7.663908359432793e-001	3.655005e-001
7.663933207188499e-001	3.654700e-001
7.663982902699912e-001	3.654090e-001
7.664069776814992e-001	3.653024e-001
7.664212372323785e-001	3.651280e-001
7.664363317313251e-001	3.649441e-001
7.664589031585347e-001	3.646714e-001
7.664834076335904e-001	3.643797e-001
7.665108229365183e-001	3.640613e-001
7.665414576568144e-001	3.637186e-001
7.665798705695004e-001	3.633136e-001
7.666275287895145e-001	3.628735e-001
7.666976732659150e-001	3.624115e-001
7.667489860675412e-001	3.623753e-001
7.667967558201189e-001	3.629090e-001
7.668568070210351e-001	3.647186e-001
7.669118132214461e-001	3.679648e-001
7.669700711428492e-001	3.734931e-001
7.670285223551046e-001	3.806846e-001
7.670377302100970e-001	3.819716e-001
7.670561459200819e-001	3.846610e-001
7.670929773400516e-001	3.898486e-001
7.671347431332836e-001	3.950898e-001
7.671814644586984e-001	3.998632e-001
